block_id,block_start,block_end,phase,hover_x,hover_y,altitude,height_offset_m,candidate_source,access_margin,backhaul_margin,joint_margin,energy,energy_ok,dem_legal,height_legal,pass
2,1381.3845231845694,1452.3927751376943,descent,109.21474719999999,23.0775113,471.9215087890625,150.0,trajectory_3d_endpoints_plus_local_xy_offsets,14.747661440080009,-1.956490465815719,-1.956490465815719,0.38656668538777916,True,True,True,False
2,1381.3845231845694,1452.3927751376943,descent,109.21474719999999,23.0775113,521.9215087890625,200.0,trajectory_3d_endpoints_plus_local_xy_offsets,14.060129772328523,-1.9589482052610805,-1.9589482052610805,0.3910137339988903,True,True,True,False
2,1381.3845231845694,1452.3927751376943,descent,109.21474719999999,23.0775113,571.9215087890625,250.0,trajectory_3d_endpoints_plus_local_xy_offsets,13.345712010240788,-1.961756130251274,-1.961756130251274,0.3954607826100014,True,True,True,False
2,1381.3845231845694,1452.3927751376943,descent,109.21474719999999,23.0775113,621.9215087890625,300.0,trajectory_3d_endpoints_plus_local_xy_offsets,12.629986322135679,-1.9649135610633834,-1.9649135610633834,0.3999078312211125,True,True,True,False
2,1381.3845231845694,1452.3927751376943,descent,109.2107472,23.0775113,331.1663513183594,50.0,trajectory_3d_endpoints_plus_local_xy_offsets,16.03165926865549,-2.057093371399162,-2.057093371399162,0.3914422309164184,True,True,True,False
2,1381.3845231845694,1452.3927751376943,descent,109.2107472,23.0775113,381.1663513183594,100.0,trajectory_3d_endpoints_plus_local_xy_offsets,15.795639446765449,-2.058527082788487,-2.058527082788487,0.3869951823053073,True,True,True,False
2,1381.3845231845694,1452.3927751376943,descent,109.2107472,23.0775113,431.1663513183594,150.0,trajectory_3d_endpoints_plus_local_xy_offsets,15.262280393487288,-2.0603040084088207,-2.0603040084088207,0.38703407226654996,True,True,True,False
2,1381.3845231845694,1452.3927751376943,descent,109.2107472,23.0775113,481.1663513183594,200.0,trajectory_3d_endpoints_plus_local_xy_offsets,14.624116081116469,-2.0624237269573484,-2.0624237269573484,0.39148112087766107,True,True,True,False
2,1381.3845231845694,1452.3927751376943,descent,109.2107472,23.0775113,531.1663513183594,250.0,trajectory_3d_endpoints_plus_local_xy_offsets,13.92914551627706,-2.064885736382081,-2.064885736382081,0.3959281694887722,True,True,True,False
2,1381.3845231845694,1452.3927751376943,descent,109.2107472,23.0775113,581.1663513183594,300.0,trajectory_3d_endpoints_plus_local_xy_offsets,13.212891442836494,-2.067689454277513,-2.067689454277513,0.4003752180998833,True,True,True,False
3,1632.3927751376943,1673.1965080478506,climb,109.2127472,23.0795113,298.2891845703125,50.0,trajectory_3d_endpoints_plus_local_xy_offsets,28.48865307857683,-2.2356943810220855,-2.2356943810220855,0.3863219892166513,True,True,True,False
3,1632.3927751376943,1673.1965080478506,climb,109.2127472,23.0795113,348.2891845703125,100.0,trajectory_3d_endpoints_plus_local_xy_offsets,28.17216975304926,-2.236853364295314,-2.236853364295314,0.38187494060554017,True,True,True,False
3,1632.3927751376943,1673.1965080478506,climb,109.2127472,23.0795113,398.2891845703125,150.0,trajectory_3d_endpoints_plus_local_xy_offsets,23.843124012503353,-2.238341920724338,-2.238341920724338,0.38194250947036257,True,True,True,False
3,1632.3927751376943,1673.1965080478506,climb,109.2127472,23.0795113,448.2891845703125,200.0,trajectory_3d_endpoints_plus_local_xy_offsets,20.967232418945102,-2.2401597114349556,-2.2401597114349556,0.3863895580814737,True,True,True,False
3,1632.3927751376943,1673.1965080478506,climb,109.2127472,23.0795113,498.2891845703125,250.0,trajectory_3d_endpoints_plus_local_xy_offsets,18.810379080381395,-2.2423063229693696,-2.2423063229693696,0.3908366066925848,True,True,True,False
3,1632.3927751376943,1673.1965080478506,climb,109.2127472,23.0795113,548.2891845703125,300.0,trajectory_3d_endpoints_plus_local_xy_offsets,17.08398468805221,-2.244781267599052,-2.244781267599052,0.3952836553036959,True,True,True,False
3,1632.3927751376943,1673.1965080478506,climb,109.2137472,23.0795113,284.207763671875,50.0,trajectory_3d_endpoints_plus_local_xy_offsets,23.31099615753911,-2.2110096915110375,-2.2110096915110375,0.38551545801867926,True,True,True,False
