interval_id,t_start,t_end,phase,dem_cells,distance_max_method,distance_max_km,fspl_upper_bound,obstacle_loss_db,path_loss_upper_bound,threshold,margin_lower_bound,los_clearance_lower_bound,los_state_known,continuous_certified
501,943.7806530752616,944.6900948404957,return_cruise,3,endpoints,0.5393833145440826,94.69217498863804,10.0,104.69217498863804,122.0,17.307825011361956,18.974459838867176,True,True
502,944.6900948404957,944.9115044388857,return_cruise,3,endpoints,0.5261247679979045,94.47599977918968,10.0,104.47599977918968,122.0,17.524000220810322,18.974459838867176,True,True
503,944.9115044388857,945.1329140372756,return_cruise,3,endpoints,0.5228998703317805,94.42259551690672,10.0,104.42259551690672,122.0,17.577404483093275,18.974459838867176,True,True
504,945.1329140372756,946.2637654008706,return_cruise,3,endpoints,0.5196761850234598,94.36888113528889,10.0,104.36888113528889,122.0,17.631118864711112,18.974459838867176,True,True
505,946.2637654008706,947.3946167644657,return_cruise,3,endpoints,0.503230955360831,94.08957179652572,10.0,104.08957179652572,122.0,17.910428203474282,18.974459838867176,True,True
506,947.3946167644657,948.3335442262594,return_cruise,3,endpoints,0.4868212431161721,93.8016152544329,10.0,103.8016152544329,122.0,18.198384745567097,18.974459838867176,True,True
507,948.3335442262594,949.2724716880531,return_cruise,3,endpoints,0.47322616237933846,93.55559976733537,10.0,103.55559976733537,122.0,18.444400232664634,18.974459838867176,True,True
508,949.2724716880531,949.4643955898545,return_cruise,3,endpoints,0.45966051812399145,93.30296887933781,10.0,103.30296887933781,122.0,18.69703112066219,18.974459838867176,True,True
509,949.4643955898545,949.6563194916558,return_cruise,3,endpoints,0.4568914581939804,93.25048560997101,10.0,103.25048560997101,122.0,18.749514390028992,18.974459838867176,True,True
510,949.6563194916558,950.7871708552799,return_cruise,3,endpoints,0.4541237638247287,93.1977094077244,10.0,103.1977094077244,122.0,18.802290592275597,18.974459838867176,True,True
511,950.7871708552799,951.918022218904,return_cruise,3,endpoints,0.43784510351868994,92.88063478016464,10.0,102.88063478016464,122.0,19.11936521983536,18.974459838867176,True,True
512,951.918022218904,952.8864353771401,return_cruise,3,endpoints,0.4216203833338303,92.5526568097933,10.0,102.5526568097933,122.0,19.447343190206695,18.974459838867176,True,True
513,952.8864353771401,953.8548485353762,return_cruise,3,endpoints,0.40777396868604,92.26261479437164,10.0,102.26261479437164,122.0,19.737385205628357,18.974459838867176,True,True
514,953.8548485353762,954.0172867407351,return_cruise,3,endpoints,0.39397651231297154,91.96363145973208,10.0,101.96363145973208,122.0,20.036368540267915,18.974459838867176,True,True
515,954.0172867407351,954.1797249460941,return_cruise,3,endpoints,0.39166733687197297,91.91257193494974,10.0,101.91257193494974,122.0,20.08742806505026,18.974459838867176,True,True
516,954.1797249460941,955.3105763097037,return_cruise,3,endpoints,0.38935971423185783,91.86124512398874,10.0,101.86124512398874,122.0,20.138754876011262,18.974459838867176,True,True
517,955.3105763097037,956.4414276733132,return_cruise,3,endpoints,0.37334007757396537,91.49631710181583,10.0,101.49631710181583,122.0,20.503682898184167,18.974459838867176,True,True
518,956.4414276733132,957.4393265281234,return_cruise,3,endpoints,0.3574074861323724,91.11749773114062,10.0,101.11749773114062,122.0,20.882502268859383,18.974459838867176,True,True
519,957.4393265281234,958.4372253829335,return_cruise,3,endpoints,0.34343003121329035,90.77099022090799,10.0,100.77099022090799,122.0,21.22900977909201,18.974459838867176,True,True
520,958.4372253829335,958.5701778917329,return_cruise,3,endpoints,0.3295396372075578,90.41237801921879,10.0,100.41237801921879,122.0,21.587621980781208,18.974459838867176,True,True
521,958.5701778917329,958.7031304005322,return_cruise,3,endpoints,0.3276961534678887,90.3636517065867,10.0,100.3636517065867,122.0,21.636348293413306,18.974459838867176,True,True
522,958.7031304005322,959.8339817641273,return_cruise,3,endpoints,0.325854445835451,90.31469784868294,10.0,100.31469784868294,122.0,21.68530215131706,18.974459838867176,True,True
523,959.8339817641273,960.9648331277224,return_cruise,3,endpoints,0.3102657425165263,89.88890136058754,10.0,99.88890136058754,122.0,22.11109863941246,18.974459838867176,True,True
524,960.9648331277224,961.9922176791066,return_cruise,3,endpoints,0.29482878633308857,89.44562252755688,10.0,99.44562252755688,122.0,22.55437747244312,18.974459838867176,True,True
525,961.9922176791066,963.0196022304908,return_cruise,3,endpoints,0.2809568136998274,89.02701621359644,10.0,99.02701621359644,122.0,22.97298378640356,18.974459838867176,True,True
526,963.0196022304908,963.1230690427305,return_cruise,3,endpoints,0.26725349882845084,88.59269282649333,10.0,98.59269282649333,122.0,23.407307173506666,18.974459838867176,True,True
527,963.1230690427305,963.2265358549703,return_cruise,3,endpoints,0.265883815318279,88.54806287594522,10.0,98.54806287594522,122.0,23.45193712405478,18.974459838867176,True,True
528,963.2265358549703,964.3573872185653,return_cruise,3,endpoints,0.26451614559817765,88.50326854919442,10.0,98.50326854919442,122.0,23.496731450805584,18.974459838867176,True,True
529,964.3573872185653,965.4882385821604,return_cruise,3,endpoints,0.24970860426198466,88.00289497794473,10.0,98.00289497794473,122.0,23.997105022055266,18.974459838867176,True,True
530,965.4882385821604,966.545108829987,return_cruise,3,endpoints,0.2351923765037557,87.4826896435378,10.0,97.4826896435378,122.0,24.517310356462204,18.974459838867176,True,True
531,966.545108829987,967.6019790778137,return_cruise,3,endpoints,0.2219397305929469,86.97892592463644,10.0,96.97892592463644,122.0,25.021074075363558,18.974459838867176,True,True
532,967.6019790778137,967.6759601935821,return_cruise,3,endpoints,0.2090494503457823,86.4592054341605,10.0,96.4592054341605,122.0,25.540794565839505,18.974459838867176,True,True
533,967.6759601935821,967.7499413093506,return_cruise,3,endpoints,0.20816244984155835,86.42227264248794,10.0,96.42227264248794,122.0,25.57772735751206,18.974459838867176,True,True
534,967.7499413093506,968.8807926729746,return_cruise,3,endpoints,0.20727759478794022,86.38527204486566,10.0,96.38527204486566,122.0,25.61472795513434,18.974459838867176,True,True
535,968.8807926729746,970.0116440365987,return_cruise,3,endpoints,0.19403989721985138,85.81204555252278,10.0,95.81204555252278,122.0,26.187954447477225,18.974459838867176,True,True
536,970.0116440365987,971.0979999809849,return_cruise,3,endpoints,0.18142335375593246,85.22808865348911,10.0,95.22808865348911,122.0,26.77191134651089,18.974459838867176,True,True
537,971.0979999809849,972.1843559253712,return_cruise,3,endpoints,0.17001683707932064,84.6640634839806,10.0,94.6640634839806,122.0,27.3359365160194,18.974459838867176,True,True
538,972.1843559253712,972.22885134458,return_cruise,3,endpoints,0.15946188462994587,84.1073626857879,10.0,94.1073626857879,122.0,27.892637314212095,18.974459838867176,True,True
539,972.22885134458,972.2733467637888,return_cruise,3,endpoints,0.1590502305055795,84.08491089124546,10.0,94.08491089124546,122.0,27.915089108754543,18.974459838867176,True,True
540,972.2733467637888,973.4041981273984,return_cruise,3,endpoints,0.1586403162093018,84.06249617131598,10.0,94.06249617131598,122.0,27.937503828684015,18.974459838867176,True,True
541,973.4041981273984,974.535049491008,return_cruise,3,endpoints,0.14884930295697313,83.50916093902651,10.0,93.50916093902651,122.0,28.490839060973485,18.974459838867176,True,True
542,974.535049491008,975.6508911319683,return_cruise,3,endpoints,0.14043130426515235,83.00350342233111,10.0,93.00350342233111,122.0,28.996496577668893,18.974459838867176,True,True
543,975.6508911319683,976.7667327729285,return_cruise,3,endpoints,0.13372424533329405,82.57842794728779,10.0,92.57842794728779,122.0,29.421572052712207,18.974459838867176,True,True
544,976.7667327729285,976.7817424955778,return_cruise,3,endpoints,0.12885531621792048,82.25627165541324,10.0,92.25627165541324,122.0,29.743728344586756,18.974459838867176,True,True
545,976.7817424955778,976.796752218227,return_cruise,3,endpoints,0.12880339338783503,82.25277093169532,10.0,92.25277093169532,122.0,29.747229068304677,18.974459838867176,True,True
546,976.796752218227,977.775843328838,return_cruise,3,endpoints,0.12875184332735393,82.24929394440619,10.0,92.24929394440619,122.0,29.75070605559381,18.974459838867176,True,True
547,977.775843328838,978.7549344394491,return_cruise,3,endpoints,0.12621398125105732,82.07637415804618,10.0,92.07637415804618,122.0,29.92362584195382,18.974459838867176,True,True
548,978.7549344394491,1051.43323949316,return_descent,3,endpoints+quadratic_stationary,0.12535661010742188,82.01716962285145,10.0,92.01716962285145,122.0,29.982830377148545,-1.0255401611328239,True,True
