x,y,altitude,AGL,terrain_elevation_m,access_margin,backhaul_margin,joint_margin,block_id,interval_start,interval_end,dem_legal,height_legal,candidate_source
109.2107472,23.0775113,581.1663513183594,300.0,281.1663513183594,13.212891442836494,-2.067689454277513,-2.067689454277513,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.2127472,23.0795113,298.2891845703125,50.0,248.2891845703125,28.48865307857683,-2.2356943810220855,-2.2356943810220855,3,1023.1791567226168,1057.1822674810803,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.2127472,23.0795113,348.2891845703125,100.0,248.2891845703125,28.17216975304926,-2.236853364295314,-2.236853364295314,3,1023.1791567226168,1057.1822674810803,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.2127472,23.0795113,398.2891845703125,150.0,248.2891845703125,23.843124012503353,-2.238341920724338,-2.238341920724338,3,1023.1791567226168,1057.1822674810803,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.2127472,23.0795113,448.2891845703125,200.0,248.2891845703125,20.967232418945102,-2.2401597114349556,-2.2401597114349556,3,1023.1791567226168,1057.1822674810803,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.2127472,23.0795113,498.2891845703125,250.0,248.2891845703125,18.810379080381395,-2.2423063229693696,-2.2423063229693696,3,1023.1791567226168,1057.1822674810803,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.2127472,23.0795113,548.2891845703125,300.0,248.2891845703125,17.08398468805221,-2.244781267599052,-2.244781267599052,3,1023.1791567226168,1057.1822674810803,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.2137472,23.0795113,284.207763671875,50.0,234.207763671875,23.31099615753911,-2.2110096915110375,-2.2110096915110375,3,1023.1791567226168,1057.1822674810803,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.2137472,23.0795113,334.207763671875,100.0,234.207763671875,24.33712301604585,-2.2120818170018026,-2.2120818170018026,3,1023.1791567226168,1057.1822674810803,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.2137472,23.0795113,384.207763671875,150.0,234.207763671875,22.269607378738428,-2.2134854537914634,-2.2134854537914634,3,1023.1791567226168,1057.1822674810803,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.2137472,23.0795113,434.207763671875,200.0,234.207763671875,20.246797770159944,-2.2152202804687704,-2.2152202804687704,3,1023.1791567226168,1057.1822674810803,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.2137472,23.0795113,484.207763671875,250.0,234.207763671875,18.465791314287202,-2.2172859001200607,-2.2172859001200607,3,1023.1791567226168,1057.1822674810803,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.2137472,23.0795113,534.207763671875,300.0,234.207763671875,16.925401857302575,-2.2196818406311536,-2.2196818406311536,3,1023.1791567226168,1057.1822674810803,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.21174719999999,23.0795113,269.1031494140625,50.0,219.1031494140625,22.671966417765177,-2.260828302074401,-2.260828302074401,3,1023.1791567226168,1057.1822674810803,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.21174719999999,23.0795113,319.1031494140625,100.0,219.1031494140625,24.68431320687189,-2.2617890873610236,-2.2617890873610236,3,1023.1791567226168,1057.1822674810803,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.21174719999999,23.0795113,369.1031494140625,150.0,219.1031494140625,22.909666246915464,-2.2630776688936294,-2.2630776688936294,3,1023.1791567226168,1057.1822674810803,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.21174719999999,23.0795113,419.1031494140625,200.0,219.1031494140625,20.835030507404127,-2.2646937549214954,-2.2646937549214954,3,1023.1791567226168,1057.1822674810803,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.21174719999999,23.0795113,469.1031494140625,250.0,219.1031494140625,18.976985552404088,-2.2666369798281494,-2.2666369798281494,3,1023.1791567226168,1057.1822674810803,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.21174719999999,23.0795113,519.1031494140625,300.0,219.1031494140625,17.367618146529253,-2.268906904406947,-2.268906904406947,3,1023.1791567226168,1057.1822674810803,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.2127472,23.0805113,267.0932159423828,50.0,217.0932159423828,22.22376491643223,-2.350334649600171,-2.350334649600171,3,1023.1791567226168,1057.1822674810803,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
