service_area,candidate_rank,x,y,altitude,ground,height_offset_m,access_margin,backhaul_margin,joint_margin,relay_energy_ok,dem_legal,height_legal,valid_legal,source
S008,8,109.21714400714283,23.06126800571429,465.3292846679688,240.32928466796875,225.00000000000006,-0.4501996717242775,0.3246463388091456,-0.4501996717242775,True,True,True,False,local_refine
S008,9,109.21714400714283,23.06126800571429,265.32928466796875,240.32928466796875,25.0,-0.4532180094124953,0.3350208436214501,-0.4532180094124953,True,True,False,False,local_refine
S008,10,109.21714400714283,23.06126800571429,490.3292846679688,240.32928466796875,250.00000000000006,-0.4554206734950128,0.3226819508623748,-0.4554206734950128,True,True,True,False,local_refine
S008,11,109.21857506666667,23.061577486666668,383.5680541992188,208.56805419921875,175.00000000000006,-0.4568789185143913,0.3281990008542266,-0.4568789185143913,True,True,True,False,local_refine
S008,12,109.21857506666667,23.061577486666668,358.56805419921875,208.56805419921875,150.0,-0.4569704569977091,0.3295297135308885,-0.4569704569977091,True,True,True,False,local_refine
S008,13,109.21857506666667,23.061577486666668,408.5680541992188,208.56805419921875,200.00000000000006,-0.4580301056681009,0.3267198295485372,-0.4580301056681009,True,True,True,False,local_refine
S008,14,109.21857506666667,23.061577486666668,333.56805419921875,208.56805419921875,125.0,-0.4583046425510133,0.3307118309264325,-0.4583046425510133,True,True,True,False,local_refine
S008,15,109.21857506666667,23.061577486666668,433.5680541992188,208.56805419921875,225.00000000000006,-0.4604230306817953,0.3250923513966199,-0.4604230306817953,True,True,True,False,local_refine
S008,16,109.21857506666667,23.061577486666668,308.56805419921875,208.56805419921875,100.0,-0.4608803304879103,0.3317452315661455,-0.4608803304879103,True,True,True,False,local_refine
S008,17,109.21857506666667,23.061577486666668,458.5680541992188,208.56805419921875,250.00000000000006,-0.4640556422575344,0.3233167332601709,-0.4640556422575344,True,True,True,False,local_refine
S008,18,109.21857506666667,23.061577486666668,283.56805419921875,208.56805419921875,75.0,-0.4646953132736513,0.3326298091943016,-0.4646953132736513,True,True,True,False,local_refine
S008,19,109.21714400714283,23.06126800571429,515.3292846679688,240.32928466796875,275.0,-0.4663161846887362,0.3205697954585531,-0.4663161846887362,True,True,True,False,local_refine
