service_area,candidate_rank,x,y,altitude,access_margin,backhaul_margin,joint_margin,relay_energy_ok,valid,source,candidate_count_total
S012,4,109.2711933,23.043209466666667,421.9935302734375,1.0597787871834754,0.8927764777618563,0.8927764777618563,True,True,local_refine,2844
S012,5,109.2701933,23.044209466666665,352.7449035644531,1.0883049071809836,0.8924310494368513,0.8924310494368513,True,True,local_refine,2844
S012,6,109.2701933,23.044209466666665,377.7449035644531,1.0822460533430842,0.8909556994813244,0.8909556994813244,True,True,local_refine,2844
S012,7,109.2711933,23.043209466666667,446.9935302734375,1.0488874263498786,0.8908314466988827,0.8908314466988827,True,True,local_refine,2844
S012,8,109.2701933,23.044209466666665,402.7449035644531,1.074426965869506,0.8893113947565894,0.8893113947565894,True,True,local_refine,2844
S012,9,109.2711933,23.043209466666667,471.9935302734375,1.0362701108130068,0.8887178537126061,0.8887178537126061,True,True,local_refine,2844
S012,10,109.2701933,23.044209466666665,427.7449035644531,1.0648571499206838,0.8874983272920502,0.8874983272920502,True,True,local_refine,2844
S012,11,109.2711933,23.043209466666667,496.9935302734375,1.0219419212087644,0.8864359452224022,0.8864359452224022,True,True,local_refine,2844
S012,12,109.2701933,23.044209466666665,452.7449035644531,1.0535481846691823,0.8855167086293534,0.8855167086293534,True,True,local_refine,2844
S012,13,109.2711933,23.043209466666667,521.9935302734375,1.0059198593373821,0.8839859869570716,0.8839859869570716,True,True,local_refine,2844
S012,14,109.2701933,23.044209466666665,477.7449035644531,1.0405136770099404,0.8833667697403911,0.8833667697403911,True,True,local_refine,2844
S012,15,109.2711933,23.043209466666667,546.9935302734375,0.9882227822026408,0.8813682638521527,0.8813682638521527,True,True,local_refine,2844
S012,16,109.2701933,23.044209466666665,502.7449035644531,1.0257692076457374,0.8810487609378725,0.8810487609378725,True,True,local_refine,2844
S012,17,109.2711933,23.043209466666667,571.9935302734375,0.9688713298042302,0.8785830799401708,0.8785830799401708,True,True,local_refine,2844
S012,18,109.2701933,23.044209466666665,527.7449035644531,1.0093322699907645,0.8785629517785907,0.8785629517785907,True,True,local_refine,2844
S012,19,109.2701933,23.044209466666665,552.7449035644531,0.9912222023870214,0.8759096309594696,0.8759096309594696,True,True,local_refine,2844
S012,20,109.2711933,23.043209466666667,596.9935302734375,0.9478878472486656,0.8756307582335694,0.8756307582335694,True,True,local_refine,2844
S012,21,109.2701933,23.044209466666665,577.7449035644531,0.9714601141731976,0.8730891062064359,0.8730891062064359,True,True,local_refine,2844
S012,22,109.2711933,23.043209466666667,621.9935302734375,0.9252963017768963,0.8725116406007629,0.8725116406007629,True,True,local_refine,2844
S012,23,109.2701933,23.044209466666665,602.7449035644531,0.9500688061836939,0.8701017041562409,0.8701017041562409,True,True,local_refine,2844
S012,24,109.2711933,23.043209466666667,646.9935302734375,0.9011221953303448,0.8692260876352833,0.8692260876352833,True,True,local_refine,2844
S012,25,109.27143815714287,23.04330362142857,388.123779296875,1.1403808869758905,0.8561583425308044,0.8561583425308044,True,True,local_refine,2844
S012,26,109.27043815714286,23.044303621428572,326.55572509765625,1.1146069236774991,0.8552000635935997,0.8552000635935997,True,True,local_refine,2844
S012,27,109.27143815714287,23.04330362142857,413.123779296875,1.1412913960702724,0.8544573702180429,0.8544573702180429,True,True,local_refine,2844
S012,28,109.27043815714286,23.044303621428572,351.55572509765625,1.119910531890568,0.8539133735820883,0.8539133735820883,True,True,local_refine,2844
S012,29,109.27243815714286,23.04230362142857,414.2802734375,1.0919055209174644,0.8526615757491811,0.8526615757491811,True,True,local_refine,2844
S012,30,109.27143815714287,23.04330362142857,438.123779296875,1.1404063405074396,0.8525890349033176,0.8525890349033176,True,True,local_refine,2844
S012,31,109.27043815714286,23.044303621428572,376.55572509765625,1.1234318756888797,0.8524590407468793,0.8524590407468793,True,True,local_refine,2844
S012,32,109.27043815714286,23.044303621428572,401.55572509765625,1.1251666130877283,0.8508372335800658,0.8508372335800658,True,True,local_refine,2844
S012,33,109.27243815714286,23.04230362142857,439.2802734375,1.0909483573918948,0.8507862430491571,0.8507862430491571,True,True,local_refine,2844
S012,34,109.27143815714287,23.04330362142857,463.123779296875,1.1377268175247934,0.8505535527874315,0.8505535527874315,True,True,local_refine,2844
S012,35,109.27043815714286,23.044303621428572,426.55572509765625,1.125112602052397,0.8490481398212921,0.8490481398212921,True,True,local_refine,2844
S012,36,109.27243815714286,23.04230362142857,464.2802734375,1.0868860852281301,0.8487438395478506,0.8487438395478506,True,True,local_refine,2844
S012,37,109.27143815714287,23.04330362142857,488.123779296875,1.133256145852215,0.848351159166171,0.848351159166171,True,True,local_refine,2844
S012,38,109.27043815714286,23.044303621428572,451.55572509765625,1.1232699093052219,0.8470919663854914,0.8470919663854914,True,True,local_refine,2844
S012,39,109.27243815714286,23.04230362142857,489.2802734375,1.0729355641127114,0.8465346012364563,0.8465346012364563,True,True,local_refine,2844
S012,40,109.27143815714287,23.04330362142857,513.123779296875,1.1269998520304512,0.845982108339939,0.845982108339939,True,True,local_refine,2844
S012,41,109.26943815714286,23.04530362142857,314.7818908691406,1.0312182928024924,0.8451852808550768,0.8451852808550768,True,True,local_refine,2844
S012,42,109.27043815714286,23.044303621428572,476.55572509765625,1.1196408100510524,0.8449689392833335,0.8449689392833335,True,True,local_refine,2844
S012,43,109.27243815714286,23.04230362142857,514.2802734375,1.057268012847004,0.8441587830917285,0.8441587830917285,True,True,local_refine,2844
S012,44,109.26943815714286,23.04530362142857,339.7818908691406,1.037246593719729,0.8439805289319935,0.8439805289319935,True,True,local_refine,2844
S012,45,109.27143815714287,23.04330362142857,538.123779296875,1.1168551232630506,0.8434466735164108,0.8434466735164108,True,True,local_refine,2844
S012,46,109.27043815714286,23.044303621428572,501.55572509765625,1.114229778623553,0.8426793035344815,0.8426793035344815,True,True,local_refine,2844
S012,47,109.26943815714286,23.04530362142857,364.7818908691406,1.0415279496548777,0.8426084678831955,0.8426084678831955,True,True,local_refine,2844
S012,48,109.27043815714286,23.04330362142857,379.9936828613281,0.8416876697270652,0.9711693929115199,0.8416876697270652,True,True,local_refine,2844
S012,49,109.27243815714286,23.04230362142857,539.2802734375,1.039902113354941,0.8416166589782677,0.8416166589782677,True,True,local_refine,2844
S012,50,109.26943815714286,23.04530362142857,389.7818908691406,1.0440571833261032,0.8410692563406741,0.8410692563406741,True,True,local_refine,2844
