best_hover_x,best_hover_y,best_hover_altitude,best_AGL,terrain_elevation_m,best_access_margin,best_backhaul_margin,best_joint_margin,pointwise_feasible,transport_x,transport_y,transport_z,candidate_count,block_id,time,phase,interval_start,interval_end,sampling
109.23077777777777,23.006722222222223,381.8017578125,225.0,156.8017578125,14.451655662399958,26.198030685498694,14.451655662399958,True,11179644.47801931,2558608.298122257,372.9093322753906,28611,1,423.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.23077777777777,23.006722222222223,381.8017578125,225.0,156.8017578125,14.114782046102064,26.198030685498694,14.114782046102064,True,11179641.050629895,2558622.901306903,372.9093322753906,28611,1,424.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.23077777777777,23.006722222222223,381.8017578125,225.0,156.8017578125,13.79025499858939,26.198030685498694,13.79025499858939,True,11179637.623240482,2558637.504491549,372.9093322753906,28611,1,425.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.23077777777777,23.01398888888889,381.6726531982422,225.0,156.6726531982422,14.062644557643111,19.651435649645066,14.062644557643111,True,11179634.195851069,2558652.107676195,372.9093322753906,28611,1,426.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.23077777777777,23.01398888888889,381.6726531982422,225.0,156.6726531982422,14.379996922794575,19.651435649645066,14.379996922794575,True,11179630.768461656,2558666.7108608414,372.9093322753906,28611,1,427.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.23077777777777,23.01398888888889,381.6726531982422,225.0,156.6726531982422,14.707659859892814,19.651435649645066,14.707659859892814,True,11179627.34107224,2558681.3140454874,372.9093322753906,28611,1,428.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.23077777777777,23.01398888888889,381.6726531982422,225.0,156.6726531982422,15.046160346761383,19.651435649645066,15.046160346761383,True,11179623.913682828,2558695.9172301334,372.9093322753906,28611,1,429.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.23077777777777,23.01398888888889,381.6726531982422,225.0,156.6726531982422,15.396037900301266,19.651435649645066,15.396037900301266,True,11179620.486293415,2558710.5204147794,372.9093322753906,28611,1,430.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.23077777777777,23.01398888888889,381.6726531982422,225.0,156.6726531982422,15.757835778245948,19.651435649645066,15.757835778245948,True,11179617.058904,2558725.1235994254,372.9093322753906,28611,1,431.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.23077777777777,23.01398888888889,381.6726531982422,225.0,156.6726531982422,16.1320877242419,19.651435649645066,16.1320877242419,True,11179613.631514587,2558739.7267840714,372.9093322753906,28611,1,432.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.23077777777777,23.01398888888889,381.6726531982422,225.0,156.6726531982422,16.519298454191073,19.651435649645066,16.519298454191073,True,11179610.204125173,2558754.329968718,372.9093322753906,28611,1,433.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.23077777777777,23.01398888888889,381.6726531982422,225.0,156.6726531982422,16.919915387970093,19.651435649645066,16.919915387970093,True,11179606.77673576,2558768.933153364,372.9093322753906,28611,1,434.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.23077777777777,23.01398888888889,381.6726531982422,225.0,156.6726531982422,17.334288188820906,19.651435649645066,17.334288188820906,True,11179603.349346345,2558783.53633801,372.9093322753906,28611,1,435.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.23077777777777,23.01398888888889,381.6726531982422,225.0,156.6726531982422,17.76261141864532,19.651435649645066,17.76261141864532,True,11179599.921956932,2558798.139522656,372.9093322753906,28611,1,436.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.23077777777777,23.01398888888889,381.6726531982422,225.0,156.6726531982422,18.204843999753905,19.651435649645066,18.204843999753905,True,11179596.494567519,2558812.742707302,372.9093322753906,28611,1,437.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.23077777777777,23.01398888888889,381.6726531982422,225.0,156.6726531982422,18.660597196564296,19.651435649645066,18.660597196564296,True,11179593.067178104,2558827.345891948,372.9093322753906,28611,1,438.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.23077777777777,23.01398888888889,381.6726531982422,225.0,156.6726531982422,19.12898064839196,19.651435649645066,19.12898064839196,True,11179589.639788691,2558841.9490765943,372.9093322753906,28611,1,439.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.23077777777777,23.01398888888889,381.6726531982422,225.0,156.6726531982422,19.60839409104871,19.651435649645066,19.60839409104871,True,11179586.212399278,2558856.5522612403,372.9093322753906,28611,1,440.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.23077777777777,23.01398888888889,331.6726531982422,175.0,156.6726531982422,19.916647150069295,19.869867329425958,19.869867329425958,True,11179582.785009865,2558871.1554458863,372.9093322753906,28611,1,441.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.23077777777777,23.01398888888889,306.6726531982422,150.0,156.6726531982422,20.074987359566578,19.96276287674526,19.96276287674526,True,11179579.35762045,2558885.7586305323,372.9093322753906,28611,1,442.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.23077777777777,23.01398888888889,281.6726531982422,125.0,156.6726531982422,20.04529790203263,20.043719272925927,20.043719272925927,True,11179575.930231037,2558900.3618151783,372.9093322753906,28611,1,443.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.23077777777777,23.01398888888889,281.6726531982422,125.0,156.6726531982422,20.420669979338072,20.043719272925927,20.043719272925927,True,11179572.502841623,2558914.9649998243,372.9093322753906,28611,1,444.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.23077777777777,23.01398888888889,256.6726531982422,100.0,156.6726531982422,20.13628349135456,20.112021977878484,20.112021977878484,True,11179569.07545221,2558929.5681844708,372.9093322753906,28611,1,445.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.23077777777777,23.01398888888889,256.6726531982422,100.0,156.6726531982422,20.409326709082208,20.112021977878484,20.112021977878484,True,11179565.648062795,2558944.1713691168,372.9093322753906,28611,1,446.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.23077777777777,23.01398888888889,256.6726531982422,100.0,156.6726531982422,20.642673925995837,20.112021977878484,20.112021977878484,True,11179562.220673382,2558958.7745537627,372.9093322753906,28611,1,447.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.23077777777777,23.01398888888889,256.6726531982422,100.0,156.6726531982422,20.828696483910605,20.112021977878484,20.112021977878484,True,11179558.79328397,2558973.3777384087,372.9093322753906,28611,1,448.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.23077777777777,23.01398888888889,231.6726531982422,75.0,156.6726531982422,20.153433878753134,20.167043345800295,20.153433878753134,True,11179555.365894554,2558987.9809230547,372.9093322753906,28611,1,449.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.23077777777777,23.01398888888889,231.6726531982422,75.0,156.6726531982422,20.213553447552897,20.167043345800295,20.167043345800295,True,11179551.938505141,2559002.5841077007,372.9093322753906,28611,1,450.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.23077777777777,23.01398888888889,231.6726531982422,75.0,156.6726531982422,20.221886531667437,20.167043345800295,20.167043345800295,True,11179548.511115728,2559017.187292347,372.9093322753906,28611,1,451.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
