route,visit_order,box_set,drone_type,hard_deadline_ok,payload_ok,volume_ok,transport_reserve_ok,relay_block_count,feasible_block_count,worst_block_joint_margin,communication_geometry_pass,relay_chain_ok,component_ok,route_feasible,transport_energy,relay_energy,total_energy,makespan
O01->S008->S011->O01,S008->S011,"[""S008-MED-01""]",B,True,True,True,True,4,0,-6.213629794260157,False,False,False,False,2.4594308882024096,0.0,2.4594308882024096,1790.0181399910343
O01->S011->S008->O01,S011->S008,"[""S008-MED-01""]",B,True,True,True,True,4,0,-6.213629794260157,False,False,False,False,2.460924143621523,0.0,2.460924143621523,1790.0106838293182
O01->S008->S005->O01,S008->S005,"[""S008-MED-01""]",B,True,True,True,True,7,2,-6.213629794260157,False,False,False,False,2.4862706644508115,0.0,2.4862706644508115,1803.7926758671667
O01->S005->S008->O01,S005->S008,"[""S008-MED-01""]",B,True,True,True,True,7,2,-6.213629794260157,False,False,False,False,2.488154226345098,0.0,2.488154226345098,1803.7877300461523
O01->S008->S001->O01,S008->S001,"[""S008-MED-01""]",B,True,True,True,True,4,0,-6.213629794260157,False,False,False,False,2.575356871032322,0.0,2.575356871032322,1819.1688430963745
O01->S001->S008->O01,S001->S008,"[""S008-MED-01""]",B,True,True,True,True,4,0,-6.213629794260157,False,False,False,False,2.578199500707028,0.0,2.578199500707028,1819.197444941673
O01->S008->S011->O01,S008->S011,"[""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,True,4,0,-6.213629794260157,False,False,False,False,2.715683450007871,0.0,2.715683450007871,1850.0181399910343
O01->S011->S008->O01,S011->S008,"[""S008-MED-01"", ""S011-FOD-01"", ""S011-MED-01"", ""S011-WAT-01""]",B,True,False,False,True,4,0,-6.213629794260157,False,False,False,False,2.724734636748288,0.0,2.724734636748288,1970.0106838293182
O01->S011->S008->O01,S011->S008,"[""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,True,4,0,-6.213629794260157,False,False,False,False,2.725383568871471,0.0,2.725383568871471,1850.0106838293182
O01->S008->S005->O01,S008->S005,"[""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,True,7,2,-6.213629794260157,False,False,False,False,2.7425232262562727,0.0,2.7425232262562727,1863.792675867167
O01->S005->S008->O01,S005->S008,"[""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,True,7,2,-6.213629794260157,False,False,False,False,2.7582531805352595,0.0,2.7582531805352595,1863.7877300461523
O01->S011->S008->O01,S011->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S011-MED-01""]",B,True,True,True,True,4,0,-6.213629794260157,False,False,False,False,2.759705095307755,0.0,2.759705095307755,1910.0106838293182
O01->S008->S004->O01,S008->S004,"[""S008-MED-01""]",B,True,True,True,True,7,0,-6.213629794260157,False,False,False,False,2.786868124910886,0.0,2.786868124910886,1980.3016455336208
O01->S008->S015->O01,S008->S015,"[""S008-MED-01""]",B,True,True,True,True,7,2,-6.213629794260157,False,False,False,False,2.792056516884522,0.0,2.792056516884522,2137.9600442706824
O01->S004->S008->O01,S004->S008,"[""S008-MED-01""]",B,True,True,True,True,7,0,-6.213629794260157,False,False,False,False,2.793337135204638,0.0,2.793337135204638,1980.2914069632657
O01->S015->S008->O01,S015->S008,"[""S008-MED-01""]",B,True,True,True,True,7,2,-6.213629794260157,False,False,False,False,2.800737076150314,0.0,2.800737076150314,2138.0137430226714
O01->S008->S009->O01,S008->S009,"[""S008-MED-01""]",B,True,True,True,True,7,2,-6.213629794260157,False,False,False,False,2.816400664091526,0.0,2.816400664091526,1929.1852238409092
O01->S005->S008->O01,S005->S008,"[""S005-MED-01"", ""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,True,7,2,-6.213629794260157,False,False,False,False,2.8215206735663934,0.0,2.8215206735663934,1923.7877300461523
O01->S009->S008->O01,S009->S008,"[""S008-MED-01""]",B,True,True,True,True,7,2,-6.213629794260157,False,False,False,False,2.822571709174676,0.0,2.822571709174676,1929.236204160101
O01->S008->S011->O01,S008->S011,"[""S008-MED-01"", ""S008-WAT-01"", ""S011-MED-01""]",B,True,True,True,True,4,0,-6.213629794260157,False,False,False,False,2.8238953451317967,0.0,2.8238953451317967,1910.0181399910343
O01->S008->S001->O01,S008->S001,"[""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,True,4,0,-6.213629794260157,False,False,False,False,2.8316094328377828,0.0,2.8316094328377828,1879.168843096375
O01->S008->S005->O01,S008->S005,"[""S005-MED-01"", ""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,True,7,2,-6.213629794260157,False,False,False,False,2.845696194549911,0.0,2.845696194549911,1923.792675867167
O01->S001->S008->O01,S001->S008,"[""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,True,4,0,-6.213629794260157,False,False,False,False,2.8669631718704647,0.0,2.8669631718704647,1879.197444941673
O01->S008->S007->O01,S008->S007,"[""S008-MED-01""]",B,True,True,True,True,7,2,-6.213629794260157,False,False,False,False,2.8676634915705246,0.0,2.8676634915705246,2180.951726627877
O01->S007->S008->O01,S007->S008,"[""S008-MED-01""]",B,True,True,True,True,7,2,-6.213629794260157,False,False,False,False,2.8774460244721,0.0,2.8774460244721,2180.9887809811994
O01->S001->S008->O01,S001->S008,"[""S001-MED-01"", ""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,True,4,0,-6.213629794260157,False,False,False,False,2.9038653442371087,0.0,2.9038653442371087,1939.197444941673
O01->S008->S006->O01,S008->S006,"[""S008-MED-01""]",B,True,True,True,True,4,0,-6.213629794260157,False,False,False,False,2.9337680548822385,0.0,2.9337680548822385,2087.4309850741543
O01->S008->S001->O01,S008->S001,"[""S001-MED-01"", ""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,True,4,0,-6.213629794260157,False,False,False,False,2.9405432726128264,0.0,2.9405432726128264,1939.168843096375
O01->S006->S008->O01,S006->S008,"[""S008-MED-01""]",B,True,True,True,True,4,0,-6.213629794260157,False,False,False,False,2.942756638030299,0.0,2.942756638030299,2087.4225901821924
O01->S011->S008->O01,S011->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S011-MED-01"", ""S011-WAT-01""]",B,True,False,False,True,4,0,-6.213629794260157,False,False,False,False,2.947977210991607,0.0,2.947977210991607,1970.0106838293182
O01->S001->S008->O01,S001->S008,"[""S001-MED-01"", ""S001-MED-02"", ""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,True,4,0,-6.213629794260157,False,False,False,False,2.949117033502914,0.0,2.949117033502914,1999.197444941673
O01->S011->S008->O01,S011->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S011-FOD-01"", ""S011-MED-01"", ""S011-WAT-01""]",B,True,False,False,True,4,0,-6.213629794260157,False,False,False,False,2.9530536363625655,0.0,2.9530536363625655,2030.0106838293182
O01->S001->S008->O01,S001->S008,"[""S001-FOD-01"", ""S001-FOD-02"", ""S001-FOD-03"", ""S001-HYG-01"", ""S001-HYG-02"", ""S001-MED-01"", ""S001-MED-02"", ""S001-WAT-01"", ""S001-WAT-02"", ""S001-WAT-03"", ""S001-WAT-04"", ""S001-WAT-05"", ""S001-WAT-06"", ""S001-WAT-07"", ""S001-WAT-08"", ""S008-MED-01""]",B,True,False,False,True,4,0,-6.213629794260157,False,False,False,False,2.985135444618956,0.0,2.985135444618956,2719.1974449416734
O01->S008->S002->O01,S008->S002,"[""S008-MED-01""]",B,True,True,True,True,7,0,-6.213629794260157,False,False,False,False,3.0340681366831026,0.0,3.0340681366831026,2042.7922288569653
O01->S008->S004->O01,S008->S004,"[""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,True,7,0,-6.213629794260157,False,False,False,False,3.043120686716347,0.0,3.043120686716347,2040.3016455336212
O01->S002->S008->O01,S002->S008,"[""S008-MED-01""]",B,True,True,True,True,7,0,-6.213629794260157,False,False,False,False,3.043358785055847,0.0,3.043358785055847,2042.8312538962368
O01->S008->S015->O01,S008->S015,"[""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,True,7,2,-6.213629794260157,False,False,False,False,3.0483090786899827,0.0,3.0483090786899827,2197.9600442706824
O01->S008->S009->O01,S008->S009,"[""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,True,7,2,-6.213629794260157,False,False,False,False,3.0726532258969868,0.0,3.0726532258969868,1989.1852238409092
O01->S008->S001->O01,S008->S001,"[""S001-MED-01"", ""S001-MED-02"", ""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,True,4,0,-6.213629794260157,False,False,False,False,3.082163619906477,0.0,3.082163619906477,1999.168843096375
O01->S005->S008->O01,S005->S008,"[""S005-FOD-01"", ""S005-HYG-01"", ""S005-MED-01"", ""S005-WAT-01"", ""S005-WAT-02"", ""S005-WAT-03"", ""S008-MED-01""]",B,True,False,False,True,7,2,-6.213629794260157,False,False,False,False,3.0901937052894954,0.0,3.0901937052894954,2163.787730046153
O01->S008->S013->O01,S008->S013,"[""S008-MED-01""]",B,True,True,True,True,7,2,-6.213629794260157,False,False,False,False,3.1217475723692503,0.0,3.1217475723692503,2060.5504056550753
O01->S008->S007->O01,S008->S007,"[""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,True,7,2,-6.213629794260157,False,False,False,False,3.1239160533759853,0.0,3.1239160533759853,2240.951726627877
O01->S004->S008->O01,S004->S008,"[""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,True,7,0,-6.213629794260157,False,False,False,False,3.126629930800461,0.0,3.126629930800461,2040.2914069632657
O01->S013->S008->O01,S013->S008,"[""S008-MED-01""]",B,True,True,True,True,7,2,-6.213629794260157,False,False,False,False,3.1321458111567977,0.0,3.1321458111567977,2060.682213563506
O01->S015->S008->O01,S015->S008,"[""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,True,7,2,-6.213629794260157,False,False,False,False,3.135482011291878,0.0,3.135482011291878,2198.013743022672
O01->S008->S004->O01,S008->S004,"[""S004-MED-01"", ""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,True,7,0,-6.213629794260157,False,False,False,False,3.145657069227539,0.0,3.145657069227539,2100.301645533621
O01->S008->S015->O01,S008->S015,"[""S008-MED-01"", ""S008-WAT-01"", ""S015-MED-01""]",B,True,True,True,True,7,2,-6.213629794260157,False,False,False,False,3.1571322920275553,0.0,3.1571322920275553,2257.9600442706824
O01->S009->S008->O01,S009->S008,"[""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,True,7,2,-6.213629794260157,False,False,False,False,3.1619535745525265,0.0,3.1619535745525265,1989.236204160101
O01->S005->S008->O01,S005->S008,"[""S005-MED-01"", ""S005-WAT-01"", ""S008-MED-01"", ""S008-WAT-01""]",B,True,False,False,True,7,2,-6.213629794260157,False,False,False,False,3.1696633249801813,0.0,3.1696633249801813,1983.7877300461523
O01->S008->S009->O01,S008->S009,"[""S008-MED-01"", ""S008-WAT-01"", ""S009-MED-01""]",B,True,True,True,True,7,2,-6.213629794260157,False,False,False,False,3.179941047651047,0.0,3.179941047651047,2049.185223840909
O01->S001->S008->O01,S001->S008,"[""S001-FOD-01"", ""S001-FOD-02"", ""S001-FOD-03"", ""S001-HYG-01"", ""S001-HYG-02"", ""S001-MED-01"", ""S001-MED-02"", ""S001-WAT-01"", ""S001-WAT-02"", ""S001-WAT-03"", ""S001-WAT-04"", ""S001-WAT-05"", ""S001-WAT-06"", ""S001-WAT-07"", ""S001-WAT-08"", ""S008-MED-01"", ""S008-WAT-01""]",B,True,False,False,True,4,0,-6.213629794260157,False,False,False,False,3.1820057657946275,0.0,3.1820057657946275,2779.1974449416734
O01->S008->S006->O01,S008->S006,"[""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,True,4,0,-6.213629794260157,False,False,False,False,3.190020616687699,0.0,3.190020616687699,2147.4309850741543
O01->S005->S008->O01,S005->S008,"[""S005-FOD-01"", ""S005-HYG-01"", ""S005-MED-01"", ""S005-WAT-01"", ""S005-WAT-02"", ""S005-WAT-03"", ""S008-MED-01"", ""S008-WAT-01""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,3.2012500766586482,0.0,3.2012500766586482,2223.787730046153
O01->S015->S008->O01,S015->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S015-MED-01""]",B,True,True,True,False,7,2,-6.213629794260157,False,False,False,False,3.209791882499778,0.0,3.209791882499778,2258.013743022672
O01->S004->S008->O01,S004->S008,"[""S004-MED-01"", ""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,False,7,0,-6.213629794260157,False,False,False,False,3.218832580610054,0.0,3.218832580610054,2100.2914069632657
O01->S007->S008->O01,S007->S008,"[""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,False,7,2,-6.213629794260157,False,False,False,False,3.228075711194818,0.0,3.228075711194818,2240.9887809811994
O01->S009->S008->O01,S009->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S009-MED-01""]",B,True,True,True,False,7,2,-6.213629794260157,False,False,False,False,3.2296868812135595,0.0,3.2296868812135595,2049.236204160101
O01->S008->S007->O01,S008->S007,"[""S007-MED-01"", ""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,False,7,2,-6.213629794260157,False,False,False,False,3.2360409408841946,0.0,3.2360409408841946,2300.951726627877
O01->S007->S008->O01,S007->S008,"[""S007-MED-01"", ""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,False,7,2,-6.213629794260157,False,False,False,False,3.28461334196528,0.0,3.28461334196528,2300.9887809811994
O01->S008->S002->O01,S008->S002,"[""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,False,7,0,-6.213629794260157,False,False,False,False,3.290320698488564,0.0,3.290320698488564,2102.7922288569657
O01->S008->S006->O01,S008->S006,"[""S006-MED-01"", ""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,False,4,0,-6.213629794260157,False,False,False,False,3.3053785279205026,0.0,3.3053785279205026,2207.4309850741543
O01->S006->S008->O01,S006->S008,"[""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,False,4,0,-6.213629794260157,False,False,False,False,3.3069787215763373,0.0,3.3069787215763373,2147.4225901821924
O01->S006->S008->O01,S006->S008,"[""S006-FOD-01"", ""S006-HYG-01"", ""S006-MED-01"", ""S006-WAT-01"", ""S006-WAT-02"", ""S006-WAT-03"", ""S008-MED-01""]",B,True,False,False,False,4,0,-6.213629794260157,False,False,False,False,3.330571181179641,0.0,3.330571181179641,2447.4225901821924
O01->S008->S011->O01,S008->S011,"[""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,True,False,4,0,-6.213629794260157,False,False,False,False,3.3383837566521986,0.0,3.3383837566521986,1910.0181399910343
O01->S009->S008->O01,S009->S008,"[""S008-MED-01"", ""S009-FOD-01"", ""S009-MED-01"", ""S009-WAT-01""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,3.34191418396992,0.0,3.34191418396992,2109.236204160101
O01->S006->S008->O01,S006->S008,"[""S006-MED-01"", ""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,False,4,0,-6.213629794260157,False,False,False,False,3.3462901276876735,0.0,3.3462901276876735,2207.4225901821924
O01->S008->S011->O01,S008->S011,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,4,0,-6.213629794260157,False,False,False,False,3.351376445577624,0.0,3.351376445577624,2030.0181399910343
O01->S008->S003->O01,S008->S003,"[""S008-MED-01""]",B,True,True,True,False,7,0,-6.213629794260157,False,False,False,False,3.353246341010089,0.0,3.353246341010089,2530.7498164697076
O01->S011->S008->O01,S011->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,True,False,4,0,-6.213629794260157,False,False,False,False,3.358814451981367,0.0,3.358814451981367,1910.0106838293182
O01->S008->S005->O01,S008->S005,"[""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,True,False,7,2,-6.213629794260157,False,False,False,False,3.3652235329006004,0.0,3.3652235329006004,1923.792675867167
O01->S008->S011->O01,S008->S011,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S011-MED-01""]",B,True,False,False,False,4,0,-6.213629794260157,False,False,False,False,3.366269935257115,0.0,3.366269935257115,2090.0181399910343
O01->S003->S008->O01,S003->S008,"[""S008-MED-01""]",B,True,True,True,False,7,0,-6.213629794260157,False,False,False,False,3.371500750505614,0.0,3.371500750505614,2530.88459962141
O01->S015->S008->O01,S015->S008,"[""S008-MED-01"", ""S015-FOD-01"", ""S015-MED-01"", ""S015-WAT-01""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,3.372546341080778,0.0,3.372546341080778,2318.013743022672
O01->S008->S013->O01,S008->S013,"[""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,False,7,2,-6.213629794260157,False,False,False,False,3.3780001341747115,0.0,3.3780001341747115,2120.5504056550753
O01->S008->S005->O01,S008->S005,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,3.3782162218260257,0.0,3.3782162218260257,2043.792675867167
O01->S011->S008->O01,S011->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,4,0,-6.213629794260157,False,False,False,False,3.3783386819694656,0.0,3.3783386819694656,2030.0106838293182
O01->S011->S008->O01,S011->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S011-MED-01""]",B,True,False,False,False,4,0,-6.213629794260157,False,False,False,False,3.380242341483575,0.0,3.380242341483575,2090.010683829318
O01->S008->S005->O01,S008->S005,"[""S005-MED-01"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,3.388070784675229,0.0,3.388070784675229,2103.792675867167
O01->S011->S008->O01,S011->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S011-MED-01"", ""S011-WAT-01""]",B,True,False,False,False,4,0,-6.213629794260157,False,False,False,False,3.3891260858827517,0.0,3.3891260858827517,2150.010683829318
O01->S011->S008->O01,S011->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S011-FOD-01"", ""S011-MED-01"", ""S011-WAT-01""]",B,True,False,False,False,4,0,-6.213629794260157,False,False,False,False,3.39420251125371,0.0,3.39420251125371,2210.010683829318
O01->S008->S002->O01,S008->S002,"[""S002-MED-01"", ""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,False,7,0,-6.213629794260157,False,False,False,False,3.3970951798115694,0.0,3.3970951798115694,2162.7922288569657
O01->S005->S008->O01,S005->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,True,False,7,2,-6.213629794260157,False,False,False,False,3.4056577864273083,0.0,3.4056577864273083,1923.7877300461523
O01->S007->S008->O01,S007->S008,"[""S007-FOD-01"", ""S007-HYG-01"", ""S007-MED-01"", ""S007-WAT-01"", ""S007-WAT-02"", ""S008-MED-01""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,3.419788580383378,0.0,3.419788580383378,2480.9887809811994
O01->S005->S008->O01,S005->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,3.4252890377522798,0.0,3.4252890377522798,2043.7877300461523
O01->S005->S008->O01,S005->S008,"[""S005-MED-01"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,3.4275452343007413,0.0,3.4275452343007413,2103.7877300461523
O01->S002->S008->O01,S002->S008,"[""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,False,7,0,-6.213629794260157,False,False,False,False,3.428466117418213,0.0,3.428466117418213,2102.831253896237
O01->S005->S008->O01,S005->S008,"[""S005-MED-01"", ""S005-WAT-01"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,3.438074151526897,0.0,3.438074151526897,2163.787730046153
O01->S008->S012->O01,S008->S012,"[""S008-MED-01""]",B,True,True,True,False,7,0,-6.213629794260157,False,False,False,False,3.451814504135573,0.0,3.451814504135573,2250.950753123625
O01->S008->S001->O01,S008->S001,"[""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,True,False,4,0,-6.213629794260157,False,False,False,False,3.454309739482111,0.0,3.454309739482111,1939.168843096375
O01->S012->S008->O01,S012->S008,"[""S008-MED-01""]",B,True,True,True,False,7,0,-6.213629794260157,False,False,False,False,3.467269856344634,0.0,3.467269856344634,2251.1071895517657
O01->S008->S001->O01,S008->S001,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,4,0,-6.213629794260157,False,False,False,False,3.467302428407536,0.0,3.467302428407536,2059.168843096375
O01->S005->S008->O01,S005->S008,"[""S005-FOD-01"", ""S005-HYG-01"", ""S005-MED-01"", ""S005-WAT-01"", ""S005-WAT-02"", ""S005-WAT-03"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,3.469660903205364,0.0,3.469660903205364,2403.787730046153
O01->S008->S005->O01,S008->S005,"[""S005-MED-01"", ""S005-WAT-01"", ""S008-MED-01"", ""S008-WAT-01""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,3.47157957430165,0.0,3.47157957430165,1983.792675867167
O01->S008->S001->O01,S008->S001,"[""S001-MED-01"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,4,0,-6.213629794260157,False,False,False,False,3.4829178627381445,0.0,3.4829178627381445,2119.1688430963745
O01->S008->S013->O01,S008->S013,"[""S008-MED-01"", ""S008-WAT-01"", ""S013-MED-01""]",B,True,True,True,False,7,2,-6.213629794260157,False,False,False,False,3.491233945051778,0.0,3.491233945051778,2180.5504056550753
O01->S008->S005->O01,S008->S005,"[""S005-MED-01"", ""S005-WAT-01"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,3.4975649521525,0.0,3.4975649521525,2163.792675867167
O01->S008->S001->O01,S008->S001,"[""S001-MED-01"", ""S001-MED-02"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,4,0,-6.213629794260157,False,False,False,False,3.509116981915535,0.0,3.509116981915535,2179.1688430963745
O01->S002->S008->O01,S002->S008,"[""S002-MED-01"", ""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,False,7,0,-6.213629794260157,False,False,False,False,3.516086007154428,0.0,3.516086007154428,2162.831253896237
O01->S008->S011->O01,S008->S011,"[""S008-MED-01"", ""S008-WAT-01"", ""S011-MED-01"", ""S011-WAT-01""]",B,True,False,False,False,4,0,-6.213629794260157,False,False,False,False,3.5212301377949493,0.0,3.5212301377949493,1970.0181399910343
O01->S013->S008->O01,S013->S008,"[""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,False,7,2,-6.213629794260157,False,False,False,False,3.535655661173209,0.0,3.535655661173209,2120.682213563506
O01->S008->S011->O01,S008->S011,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S011-MED-01"", ""S011-WAT-01""]",B,True,False,False,False,4,0,-6.213629794260157,False,False,False,False,3.5472155156457994,0.0,3.5472155156457994,2150.0181399910343
O01->S006->S008->O01,S006->S008,"[""S006-MED-01"", ""S006-WAT-01"", ""S008-MED-01"", ""S008-WAT-01""]",B,True,False,False,False,4,0,-6.213629794260157,False,False,False,False,3.5614780760934317,0.0,3.5614780760934317,2267.4225901821924
O01->S001->S008->O01,S001->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,True,False,4,0,-6.213629794260157,False,False,False,False,3.5645297621260053,0.0,3.5645297621260053,1939.197444941673
O01->S008->S011->O01,S008->S011,"[""S008-MED-01"", ""S011-FOD-01"", ""S011-MED-01"", ""S011-WAT-01""]",B,True,False,False,False,4,0,-6.213629794260157,False,False,False,False,3.579399389490541,0.0,3.579399389490541,1970.0181399910343
O01->S001->S008->O01,S001->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,4,0,-6.213629794260157,False,False,False,False,3.5819168249409294,0.0,3.5819168249409294,2059.197444941673
O01->S001->S008->O01,S001->S008,"[""S001-MED-01"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,4,0,-6.213629794260157,False,False,False,False,3.583567228118191,0.0,3.583567228118191,2119.197444941673
O01->S013->S008->O01,S013->S008,"[""S008-MED-01"", ""S013-FOD-01"", ""S013-MED-01"", ""S013-WAT-01""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,3.5846040678730673,0.0,3.5846040678730673,2240.682213563506
O01->S001->S008->O01,S001->S008,"[""S001-MED-01"", ""S001-MED-02"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,4,0,-6.213629794260157,False,False,False,False,3.585217631295452,0.0,3.585217631295452,2179.1974449416734
O01->S007->S008->O01,S007->S008,"[""S007-MED-01"", ""S007-WAT-01"", ""S008-MED-01"", ""S008-WAT-01""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,3.5936888460759335,0.0,3.5936888460759335,2360.9887809811994
O01->S013->S008->O01,S013->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S013-MED-01""]",B,True,True,True,False,7,2,-6.213629794260157,False,False,False,False,3.5945364465625547,0.0,3.5945364465625547,2180.682213563506
O01->S006->S008->O01,S006->S008,"[""S006-FOD-01"", ""S006-HYG-01"", ""S006-MED-01"", ""S006-WAT-01"", ""S006-WAT-02"", ""S006-WAT-03"", ""S008-MED-01"", ""S008-WAT-01""]",B,True,False,False,False,4,0,-6.213629794260157,False,False,False,False,3.5993733993076447,0.0,3.5993733993076447,2507.4225901821924
O01->S009->S008->O01,S009->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S009-MED-01"", ""S009-WAT-01""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,3.6028683081588637,0.0,3.6028683081588637,2109.236204160101
O01->S009->S008->O01,S009->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S009-FOD-01"", ""S009-MED-01"", ""S009-WAT-01""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,3.6078801557829006,0.0,3.6078801557829006,2169.2362041601014
O01->S008->S003->O01,S008->S003,"[""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,False,7,0,-6.213629794260157,False,False,False,False,3.60949890281555,0.0,3.60949890281555,2590.7498164697076
