primitive_index,start,end,phase,direct_available,relay_required,direct_margin
37,394.6780992038085,395.2051757643432,cruise,True,False,18.935944241049015
38,395.2051757643432,395.73225232487795,cruise,True,False,18.79204702390524
39,395.73225232487795,396.84635133839186,cruise,True,False,18.494646657289238
40,396.84635133839186,397.96045035190576,cruise,True,False,18.206047634741253
41,397.96045035190576,398.7997636151765,cruise,True,False,17.99417756048284
42,398.7997636151765,399.6390768784472,cruise,True,False,17.786877408151554
43,399.6390768784472,399.9138626286904,cruise,True,False,17.719972843954082
44,399.9138626286904,400.18864837893364,cruise,True,False,17.653534076472084
45,400.18864837893364,401.302747392476,cruise,True,False,17.388819135963402
46,401.302747392476,402.41684640601846,cruise,True,False,17.13130348343219
47,402.41684640601846,403.50845047967914,cruise,True,False,16.885638499289897
48,403.50845047967914,404.6000545533398,cruise,True,False,16.646250176009644
49,404.6000545533398,404.62254949319305,cruise,True,False,16.64138099078592
50,404.62254949319305,404.6450444330463,cruise,True,False,16.636514346322386
51,404.6450444330463,405.75914344657446,cruise,True,False,16.398613396757256
52,405.75914344657446,406.87324246010263,cruise,True,False,16.166654502593914
53,406.87324246010263,407.98734147363075,cruise,True,False,15.940369142423805
54,407.98734147363075,409.1014404871589,cruise,True,False,15.719504860277695
55,409.1014404871589,409.3312363576956,cruise,True,False,15.674601447719951
56,409.3312363576956,409.56103222823236,cruise,True,False,15.629916511844726
57,409.56103222823236,410.4453353712096,cruise,True,False,15.459961740669868
58,410.4453353712096,411.3296385141868,cruise,True,False,15.293103748840608
59,411.3296385141868,412.443737527715,cruise,True,False,15.087133101510148
60,412.443737527715,413.5578365412431,cruise,True,False,14.885714066002379
61,413.5578365412431,414.0399232220571,cruise,True,False,14.799920696738198
62,414.0399232220571,414.5220099028711,cruise,True,False,14.714929945606855
63,414.5220099028711,415.1540222355853,cruise,True,False,14.604699880568091
64,415.1540222355853,415.78603456829944,cruise,True,False,14.495794000704976
65,415.78603456829944,416.90013358181335,cruise,True,False,14.306950284707185
66,416.90013358181335,418.0142325953273,cruise,True,False,14.121971425783443
67,418.0142325953273,418.7486100866724,cruise,True,False,14.002080488830046
68,418.7486100866724,419.48298757801746,cruise,True,False,13.883763443415972
69,419.48298757801746,419.86270910021483,cruise,True,False,13.82319008181932
70,419.86270910021483,420.24243062241214,cruise,True,False,13.76302173450624
71,420.24243062241214,421.35652963592605,cruise,True,False,13.58877711711935
72,421.35652963592605,422.47062864943996,cruise,True,False,13.417848766408852
73,422.47062864943996,423.4572969510481,cruise,True,False,13.269143972365569
74,423.4572969510481,424.44396525265626,cruise,True,False,13.122867199839192
75,424.44396525265626,424.57139596456204,cruise,True,False,13.104148279074067
76,424.57139596456204,424.6988266764678,cruise,True,False,13.08546843550856
77,424.6988266764678,425.8129256900102,cruise,True,False,12.923795129633888
78,425.8129256900102,426.92702470355266,cruise,True,False,12.764994688282783
79,426.92702470355266,428.04112371706657,cruise,True,False,12.6089696961687
80,428.04112371706657,429.1552227305805,cruise,True,False,12.455627453508427
81,429.1552227305805,429.28008282893774,cruise,True,False,12.438605237827247
82,429.28008282893774,429.404942927295,cruise,True,False,12.421615484338759
83,429.404942927295,430.3941818424659,cruise,True,False,12.28814292649291
84,430.3941818424659,431.3834207576368,cruise,True,False,12.156642286962267
85,431.3834207576368,432.497519771165,cruise,True,False,12.010835049658283
86,432.497519771165,433.6116187846932,cruise,True,False,11.867381455451792
87,433.6116187846932,433.98876969356724,cruise,True,False,11.8193390058711
88,433.98876969356724,434.36592060244135,cruise,True,False,11.771555135247254
89,434.36592060244135,435.10286870708114,cruise,True,False,11.678922067825198
90,435.10286870708114,435.839816811721,cruise,True,False,11.587246242152148
91,435.839816811721,436.9539158252634,cruise,True,False,11.45042812361244
92,436.9539158252634,438.0680148388058,cruise,True,False,11.315690289299638
93,438.0680148388058,438.6974565579429,cruise,True,False,11.240462825730901
94,438.6974565579429,439.3268982770801,cruise,True,False,11.165869210685102
95,439.3268982770801,439.8115555714569,cruise,True,False,11.10885902364933
96,439.8115555714569,440.29621286583364,cruise,True,False,11.05221382256623
97,440.29621286583364,441.41031187934755,cruise,True,False,10.923360704643457
98,441.41031187934755,442.5244108928615,cruise,True,False,10.796358626743014
99,442.5244108928615,443.40614342229014,cruise,True,False,10.69712339436117
100,443.40614342229014,444.2878759517189,cruise,True,False,10.59899068342672
101,444.2878759517189,444.5202424358326,cruise,True,False,10.573309930619928
102,444.5202424358326,444.75260891994634,cruise,True,False,10.547703662602515
103,444.75260891994634,445.86670793346025,cruise,True,False,10.425953904366352
104,445.86670793346025,446.98080694697416,cruise,True,False,10.305861232437962
105,446.98080694697416,448.09490596050233,cruise,True,False,10.187381842553464
106,448.09490596050233,449.2090049740305,cruise,True,False,10.070473616386593
107,449.2090049740305,449.2289293004479,cruise,True,False,10.068396902862062
108,449.2289293004479,449.24885362686524,cruise,True,False,10.0663206786094
109,449.24885362686524,450.34302831397605,cruise,True,False,9.953046338664166
110,450.34302831397605,451.43720300108686,cruise,True,False,9.841210113591771
111,451.43720300108686,452.55130201460076,cruise,True,False,9.72877830005504
112,452.55130201460076,453.6654010281147,cruise,True,False,9.617764432550032
113,453.6654010281147,453.93761616480936,cruise,True,False,9.590851247579806
114,453.93761616480936,454.209831301504,cruise,True,False,9.56402013123433
115,454.209831301504,455.05171517835174,cruise,True,False,9.481553261498135
116,455.05171517835174,455.8935990551995,cruise,True,False,9.399852383510762
117,455.8935990551995,457.00769806871347,cruise,True,False,9.29288819687413
118,457.00769806871347,458.1217970822273,cruise,True,False,9.187209832646573
119,458.1217970822273,458.64630302918505,cruise,True,False,9.137894111221996
120,458.64630302918505,459.1708089761428,cruise,True,False,9.08885360972809
121,459.1708089761428,459.76040204269896,cruise,True,False,9.034052379059176
122,459.76040204269896,460.3499951092552,cruise,True,False,8.979590883921844
123,460.3499951092552,461.46409412279763,cruise,True,False,8.877593002493697
124,461.46409412279763,462.57819313634,cruise,True,False,8.776766259388808
125,462.57819313634,463.35498989381455,cruise,True,False,8.70714453666804
126,463.35498989381455,464.13178665128913,cruise,True,False,8.638070690977628
127,464.13178665128913,464.46908890732846,cruise,True,False,8.60824576133497
128,464.46908890732846,464.80639116336783,cruise,True,False,8.578521852939346
129,464.80639116336783,465.9204901768818,cruise,True,False,8.481054150545717
130,465.9204901768818,467.0345891903957,cruise,True,False,8.384657435961799
131,467.0345891903957,468.06367675816176,cruise,True,False,8.296547835405718
132,468.06367675816176,469.0927643259279,cruise,True,False,8.209314727042269
133,469.0927643259279,469.1777757717042,cruise,True,False,8.202147184354288
134,469.1777757717042,469.26278721748054,cruise,True,False,8.1949854965289
135,469.26278721748054,470.37688623099444,cruise,True,False,8.101666326675812
136,470.37688623099444,471.49098524450835,cruise,True,False,8.009330195998572
137,471.49098524450835,472.6050842580365,cruise,True,False,7.917956794489868
138,472.6050842580365,473.7191832715647,cruise,True,False,7.827526429354194
139,473.7191832715647,473.88646263606563,cruise,True,False,7.8140287590561
140,473.88646263606563,474.0537420005666,cruise,True,False,7.800551853704349
141,474.0537420005666,475.0005616495938,cruise,True,False,7.724659443405372
142,475.0005616495938,475.94738129862105,cruise,True,False,7.649418977245205
143,475.94738129862105,477.06148031213496,cruise,True,False,7.561705376010551
144,477.06148031213496,478.17557932564887,cruise,True,False,7.474861739307755
145,478.17557932564887,478.5951495006809,cruise,True,False,7.442378398148506
146,478.5951495006809,479.01471967571297,cruise,True,False,7.410015145754386
147,479.01471967571297,479.70924851422336,cruise,True,False,7.356704725820066
148,479.70924851422336,480.4037773527337,cruise,True,False,7.303717039696508
149,480.4037773527337,481.5178763662476,cruise,True,False,7.2193835153631625
150,481.5178763662476,482.63197537976157,cruise,True,False,7.1358549969334035
151,482.63197537976157,483.30383636505667,cruise,True,False,7.085865610705099
152,483.30383636505667,483.97569735035177,cruise,True,False,7.036160239857168
153,483.97569735035177,484.4179353785706,cruise,True,False,7.00359620726347
154,484.4179353785706,484.8601734067894,cruise,True,False,6.9711529510469035
155,484.8601734067894,485.9742724203318,cruise,True,False,6.8899504409976515
156,485.9742724203318,487.0883714338742,cruise,True,False,6.809494941983786
157,487.0883714338742,488.01252322943236,cruise,True,False,6.743313759727002
158,488.01252322943236,488.9366750249905,cruise,True,False,6.677629736454378
159,488.9366750249905,489.12662224294627,cruise,True,False,6.664190171244769
160,489.12662224294627,489.3165694609021,cruise,True,False,6.650771233947125
161,489.3165694609021,490.43066847443026,cruise,True,False,6.572477044592958
162,490.43066847443026,491.5447674879584,cruise,True,False,6.49487788081133
163,491.5447674879584,492.65886650148656,cruise,True,False,6.417961588764911
164,492.65886650148656,493.77296551501473,cruise,True,False,6.341716328636707
165,493.77296551501473,493.83530910757577,cruise,True,False,6.337469329559681
166,493.83530910757577,493.89765270013686,cruise,True,False,6.333224393549912
167,493.89765270013686,494.94940812108973,cruise,True,False,6.2619201345679585
168,494.94940812108973,496.0011635420426,cruise,True,False,6.191193051425373
169,496.0011635420426,497.115262555585,cruise,True,False,6.116892831073599
170,497.115262555585,498.2293615691274,cruise,True,False,6.043219216934261
