primitive_interval,dem_cell,entry_parameter,exit_parameter,los_height_entry,los_height_exit,minimum_los_height,dem_height,clearance_lower_bound,pass,obstructed
518,427188487,0.0,1.0,219.50570944871706,219.50570944871706,219.50570944871706,142.67367553710938,76.83203391160768,True,False
518,476770477,0.0,1.0,213.29027932151297,213.29027932151297,213.29027932151297,145.23208618164062,68.05819313987234,True,False
518,480241225,0.0,1.0,212.85519804574412,212.85519804574412,212.85519804574412,145.23208618164062,67.62311186410349,True,False
518,483711974,0.0,1.0,212.42011676997527,212.42011676997527,212.42011676997527,145.23208618164062,67.18803058833464,True,False
518,536764712,0.0,1.0,205.76960536683222,205.76960536683222,205.76960536683222,144.3026123046875,61.466993062144724,True,False
518,589817450,0.0,1.0,199.11909396368918,199.11909396368918,199.11909396368918,144.3026123046875,54.81648165900168,True,False
518,640782731,0.0,1.0,192.73025911904062,192.73025911904062,192.73025911904062,140.24159240722656,52.48866671181406,True,False
518,691748012,0.0,1.0,186.3414242743921,186.3414242743921,186.3414242743921,140.24159240722656,46.099831867165534,True,False
518,693835469,0.0,1.0,186.07974771606771,186.07974771606771,186.07974771606771,135.11814880371094,50.96159891235678,True,False
518,695922926,0.0,1.0,185.81807115774333,185.81807115774333,185.81807115774333,135.11814880371094,50.699922354032395,True,False
518,748975664,0.0,1.0,179.16755975468536,179.16755975468536,179.16755975468536,133.5413055419922,45.62625421269317,True,False
518,802028403,0.0,1.0,172.51704835162738,172.51704835162738,172.51704835162738,133.5413055419922,38.97574280963519,True,False
518,854376975,0.0,1.0,165.95480878944932,165.95480878944932,165.95480878944932,132.31642150878906,33.638387280660254,True,False
518,906725547,0.0,1.0,159.39256922727122,159.39256922727122,159.39256922727122,132.31642150878906,27.07614771848216,True,False
518,907429713,0.0,1.0,159.3042973863913,159.3042973863913,159.3042973863913,130.80474853515625,28.499548851235062,True,False
518,908133879,0.0,1.0,159.2160255455114,159.2160255455114,159.2160255455114,130.80474853515625,28.41127701035515,True,False
518,954066939,0.0,1.0,153.4580127727557,153.4580127727557,153.4580127727557,128.7255401611328,24.73247261162288,True,False
519,0,0.0,1.0,273.0566101074219,273.0566101074219,273.0566101074219,142.2293701171875,130.82723999023438,True,False
519,23407703,0.0,1.0,270.12229976089895,270.12229976089895,270.12229976089895,139.03878784179688,131.08351191910208,True,False
519,46815407,0.0,1.0,267.1879894143761,267.1879894143761,267.1879894143761,142.2293701171875,124.95861929718859,True,False
519,53052738,0.0,1.0,266.4060987042375,266.4060987042375,266.4060987042375,142.2293701171875,124.17672858704998,True,False
519,59290069,0.0,1.0,265.62420799409887,265.62420799409887,265.62420799409887,142.2293701171875,123.39483787691137,True,False
519,112342807,0.0,1.0,258.973696591126,258.973696591126,258.973696591126,138.46737670898438,120.50631988214161,True,False
519,165395546,0.0,1.0,252.32318518815305,252.32318518815305,252.32318518815305,138.46737670898438,113.85580847916867,True,False
519,213594244,0.0,1.0,246.28115977770412,246.28115977770412,246.28115977770412,137.09552001953125,109.18563975817287,True,False
519,261792942,0.0,1.0,240.2391343672552,240.2391343672552,240.2391343672552,141.0373077392578,99.20182662799738,True,False
519,266646982,0.0,1.0,239.63064837456108,239.63064837456108,239.63064837456108,141.0373077392578,98.59334063530326,True,False
519,271501022,0.0,1.0,239.02216238186696,239.02216238186696,239.02216238186696,141.5878448486328,97.43431753323415,True,False
519,324553760,0.0,1.0,232.37165097889402,232.37165097889402,232.37165097889402,141.5878448486328,90.78380613026121,True,False
519,377606498,0.0,1.0,225.72113957592111,225.72113957592111,225.72113957592111,142.67367553710938,83.04746403881174,True,False
519,427188487,0.0,1.0,219.50570944871706,219.50570944871706,219.50570944871706,142.67367553710938,76.83203391160768,True,False
519,476770477,0.0,1.0,213.29027932151297,213.29027932151297,213.29027932151297,145.23208618164062,68.05819313987234,True,False
519,480241225,0.0,1.0,212.85519804574412,212.85519804574412,212.85519804574412,145.23208618164062,67.62311186410349,True,False
519,483711974,0.0,1.0,212.42011676997527,212.42011676997527,212.42011676997527,145.23208618164062,67.18803058833464,True,False
519,536764712,0.0,1.0,205.76960536683222,205.76960536683222,205.76960536683222,144.3026123046875,61.466993062144724,True,False
519,589817450,0.0,1.0,199.11909396368918,199.11909396368918,199.11909396368918,144.3026123046875,54.81648165900168,True,False
519,640782731,0.0,1.0,192.73025911904062,192.73025911904062,192.73025911904062,140.24159240722656,52.48866671181406,True,False
519,691748012,0.0,1.0,186.3414242743921,186.3414242743921,186.3414242743921,140.24159240722656,46.099831867165534,True,False
519,693835469,0.0,1.0,186.07974771606771,186.07974771606771,186.07974771606771,135.11814880371094,50.96159891235678,True,False
519,695922926,0.0,1.0,185.81807115774333,185.81807115774333,185.81807115774333,135.11814880371094,50.699922354032395,True,False
519,748975664,0.0,1.0,179.16755975468536,179.16755975468536,179.16755975468536,133.5413055419922,45.62625421269317,True,False
519,802028403,0.0,1.0,172.51704835162738,172.51704835162738,172.51704835162738,133.5413055419922,38.97574280963519,True,False
519,854376975,0.0,1.0,165.95480878944932,165.95480878944932,165.95480878944932,132.31642150878906,33.638387280660254,True,False
519,906725547,0.0,1.0,159.39256922727122,159.39256922727122,159.39256922727122,132.31642150878906,27.07614771848216,True,False
519,907429713,0.0,1.0,159.3042973863913,159.3042973863913,159.3042973863913,130.80474853515625,28.499548851235062,True,False
519,908133879,0.0,1.0,159.2160255455114,159.2160255455114,159.2160255455114,130.80474853515625,28.41127701035515,True,False
519,954066939,0.0,1.0,153.4580127727557,153.4580127727557,153.4580127727557,128.7255401611328,24.73247261162288,True,False
519,1000000000,0.0,1.0,147.7,147.7,147.7,128.7255401611328,18.974459838867176,True,False
519,6543676,0.0,1.0,272.23631704380136,272.23631704380136,272.23631704380136,142.2293701171875,130.00694692661386,True,False
519,13087352,0.0,1.0,271.41602398018085,271.41602398018085,271.41602398018085,142.2293701171875,129.18665386299335,True,False
519,68745762,0.0,1.0,264.4388744855509,264.4388744855509,264.4388744855509,138.46737670898438,125.97149777656654,True,False
519,124404171,0.0,1.0,257.4617249909209,257.4617249909209,257.4617249909209,138.46737670898438,118.99434828193654,True,False
519,174970135,0.0,1.0,251.12294711588612,251.12294711588612,251.12294711588612,137.09552001953125,114.02742709635487,True,False
519,225536099,0.0,1.0,244.78416924085127,244.78416924085127,244.78416924085127,141.0373077392578,103.74686150159346,True,False
519,230628544,0.0,1.0,244.1457976210777,244.1457976210777,244.1457976210777,141.0373077392578,103.10848988181988,True,False
519,235720989,0.0,1.0,243.50742600130408,243.50742600130408,243.50742600130408,141.5878448486328,101.91958115267127,True,False
519,291379398,0.0,1.0,236.53027650667414,236.53027650667414,236.53027650667414,141.5878448486328,94.94243165804133,True,False
519,347037807,0.0,1.0,229.55312701204417,229.55312701204417,229.55312701204417,142.67367553710938,86.8794514749348,True,False
519,399055003,0.0,1.0,223.03242769388564,223.03242769388564,223.03242769388564,142.67367553710938,80.35875215677626,True,False
519,451072199,0.0,1.0,216.51172837572707,216.51172837572707,216.51172837572707,145.23208618164062,71.27964219408645,True,False
519,454713412,0.0,1.0,216.05527819925567,216.05527819925567,216.05527819925567,145.23208618164062,70.82319201761504,True,False
519,458354626,0.0,1.0,215.5988280227843,215.5988280227843,215.5988280227843,145.23208618164062,70.36674184114366,True,False
519,514013035,0.0,1.0,208.62167852797586,208.62167852797586,208.62167852797586,144.3026123046875,64.31906622328836,True,False
519,569671444,0.0,1.0,201.64452903316743,201.64452903316743,201.64452903316743,144.3026123046875,57.34191672847993,True,False
519,623139871,0.0,1.0,194.94190827116194,194.94190827116194,194.94190827116194,140.24159240722656,54.70031586393537,True,False
519,676608298,0.0,1.0,188.23928750915647,188.23928750915647,188.23928750915647,140.24159240722656,47.99769510192991,True,False
519,678798280,0.0,1.0,187.964758776532,187.964758776532,187.964758776532,135.11814880371094,52.84660997282106,True,False
519,680988262,0.0,1.0,187.69023004390755,187.69023004390755,187.69023004390755,135.11814880371094,52.57208124019661,True,False
519,736646671,0.0,1.0,180.71308054918833,180.71308054918833,180.71308054918833,133.5413055419922,47.171775007196146,True,False
519,792305080,0.0,1.0,173.73593105446918,173.73593105446918,173.73593105446918,133.5413055419922,40.19462551247699,True,False
519,847224739,0.0,1.0,166.8513888485275,166.8513888485275,166.8513888485275,132.31642150878906,34.534967339738444,True,False
519,902144397,0.0,1.0,159.9668466425859,159.9668466425859,159.9668466425859,132.31642150878906,27.65042513379683,True,False
519,902883148,0.0,1.0,159.87423935380832,159.87423935380832,159.87423935380832,130.80474853515625,29.06949081865207,True,False
519,903621899,0.0,1.0,159.78163206503078,159.78163206503078,159.78163206503078,130.80474853515625,28.976883529874527,True,False
519,951810949,0.0,1.0,153.7408160325154,153.7408160325154,153.7408160325154,128.7255401611328,25.015275871382585,True,False
520,0,0.0,1.0,273.0566101074219,273.0566101074219,273.0566101074219,142.2293701171875,130.82723999023438,True,False
520,6543676,0.0,1.0,272.23631704380136,272.23631704380136,272.23631704380136,142.2293701171875,130.00694692661386,True,False
520,13087352,0.0,1.0,271.41602398018085,271.41602398018085,271.41602398018085,142.2293701171875,129.18665386299335,True,False
520,68745762,0.0,1.0,264.4388744855509,264.4388744855509,264.4388744855509,138.46737670898438,125.97149777656654,True,False
520,124404171,0.0,1.0,257.4617249909209,257.4617249909209,257.4617249909209,138.46737670898438,118.99434828193654,True,False
520,174970135,0.0,1.0,251.12294711588612,251.12294711588612,251.12294711588612,137.09552001953125,114.02742709635487,True,False
520,225536099,0.0,1.0,244.78416924085127,244.78416924085127,244.78416924085127,141.0373077392578,103.74686150159346,True,False
520,230628544,0.0,1.0,244.1457976210777,244.1457976210777,244.1457976210777,141.0373077392578,103.10848988181988,True,False
520,235720989,0.0,1.0,243.50742600130408,243.50742600130408,243.50742600130408,141.5878448486328,101.91958115267127,True,False
520,291379398,0.0,1.0,236.53027650667414,236.53027650667414,236.53027650667414,141.5878448486328,94.94243165804133,True,False
520,347037807,0.0,1.0,229.55312701204417,229.55312701204417,229.55312701204417,142.67367553710938,86.8794514749348,True,False
520,399055003,0.0,1.0,223.03242769388564,223.03242769388564,223.03242769388564,142.67367553710938,80.35875215677626,True,False
520,451072199,0.0,1.0,216.51172837572707,216.51172837572707,216.51172837572707,145.23208618164062,71.27964219408645,True,False
520,454713412,0.0,1.0,216.05527819925567,216.05527819925567,216.05527819925567,145.23208618164062,70.82319201761504,True,False
520,458354626,0.0,1.0,215.5988280227843,215.5988280227843,215.5988280227843,145.23208618164062,70.36674184114366,True,False
520,514013035,0.0,1.0,208.62167852797586,208.62167852797586,208.62167852797586,144.3026123046875,64.31906622328836,True,False
520,569671444,0.0,1.0,201.64452903316743,201.64452903316743,201.64452903316743,144.3026123046875,57.34191672847993,True,False
520,623139871,0.0,1.0,194.94190827116194,194.94190827116194,194.94190827116194,140.24159240722656,54.70031586393537,True,False
520,676608298,0.0,1.0,188.23928750915647,188.23928750915647,188.23928750915647,140.24159240722656,47.99769510192991,True,False
520,678798280,0.0,1.0,187.964758776532,187.964758776532,187.964758776532,135.11814880371094,52.84660997282106,True,False
520,680988262,0.0,1.0,187.69023004390755,187.69023004390755,187.69023004390755,135.11814880371094,52.57208124019661,True,False
520,736646671,0.0,1.0,180.71308054918833,180.71308054918833,180.71308054918833,133.5413055419922,47.171775007196146,True,False
520,792305080,0.0,1.0,173.73593105446918,173.73593105446918,173.73593105446918,133.5413055419922,40.19462551247699,True,False
520,847224739,0.0,1.0,166.8513888485275,166.8513888485275,166.8513888485275,132.31642150878906,34.534967339738444,True,False
520,902144397,0.0,1.0,159.9668466425859,159.9668466425859,159.9668466425859,132.31642150878906,27.65042513379683,True,False
520,902883148,0.0,1.0,159.87423935380832,159.87423935380832,159.87423935380832,130.80474853515625,29.06949081865207,True,False
520,903621899,0.0,1.0,159.78163206503078,159.78163206503078,159.78163206503078,130.80474853515625,28.976883529874527,True,False
520,951810949,0.0,1.0,153.7408160325154,153.7408160325154,153.7408160325154,128.7255401611328,25.015275871382585,True,False
520,1000000000,0.0,1.0,147.7,147.7,147.7,128.7255401611328,18.974459838867176,True,False
520,3293389,0.0,1.0,272.643762031491,272.643762031491,272.643762031491,142.2293701171875,130.4143919143035,True,False
520,6586778,0.0,1.0,272.23091395556014,272.23091395556014,272.23091395556014,142.2293701171875,130.00154383837264,True,False
520,62611797,0.0,1.0,265.20780752667883,265.20780752667883,265.20780752667883,138.46737670898438,126.74043081769446,True,False
520,118636815,0.0,1.0,258.18470109779753,258.18470109779753,258.18470109779753,138.46737670898438,119.71732438881315,True,False
520,169535846,0.0,1.0,251.80417110068643,251.80417110068643,251.80417110068643,137.09552001953125,114.70865108115518,True,False
520,220434878,0.0,1.0,245.42364110357533,245.42364110357533,245.42364110357533,141.0373077392578,104.38633336431752,True,False
520,225560865,0.0,1.0,244.78106467162547,244.78106467162547,244.78106467162547,141.0373077392578,103.74375693236766,True,False
520,230686853,0.0,1.0,244.1384882396756,244.1384882396756,244.1384882396756,141.5878448486328,102.5506433910428,True,False
520,286711872,0.0,1.0,237.1153818107943,237.1153818107943,237.1153818107943,141.5878448486328,95.52753696216149,True,False
520,342736890,0.0,1.0,230.092275381913,230.092275381913,230.092275381913,142.67367553710938,87.41859984480362,True,False
520,395096712,0.0,1.0,223.5286256655083,223.5286256655083,223.5286256655083,142.67367553710938,80.85495012839891,True,False
520,447456533,0.0,1.0,216.96497594910358,216.96497594910358,216.96497594910358,145.23208618164062,71.73288976746295,True,False
520,451121730,0.0,1.0,216.50551923662695,216.50551923662695,216.50551923662695,145.23208618164062,71.27343305498633,True,False
520,454786928,0.0,1.0,216.04606252415036,216.04606252415036,216.04606252415036,145.23208618164062,70.81397634250973,True,False
520,510811946,0.0,1.0,209.0229560950894,209.0229560950894,209.0229560950894,144.3026123046875,64.7203437904019,True,False
520,566836965,0.0,1.0,201.99984966602844,201.99984966602844,201.99984966602844,144.3026123046875,57.69723736134094,True,False
520,620657577,0.0,1.0,195.25308022960218,195.25308022960218,195.25308022960218,140.24159240722656,55.011487822375614,True,False
520,674478189,0.0,1.0,188.50631079317589,188.50631079317589,188.50631079317589,140.24159240722656,48.26471838594932,True,False
520,676682596,0.0,1.0,188.22997380072084,188.22997380072084,188.22997380072084,135.11814880371094,53.111824997009904,True,False
520,678887003,0.0,1.0,187.95363680826583,187.95363680826583,187.95363680826583,135.11814880371094,52.83548800455489,True,False
520,734912021,0.0,1.0,180.93053037929468,180.93053037929468,180.93053037929468,133.5413055419922,47.38922483730249,True,False
520,790937040,0.0,1.0,173.90742395032356,173.90742395032356,173.90742395032356,133.5413055419922,40.366118408331374,True,False
520,846218442,0.0,1.0,166.97753479378588,166.97753479378588,166.97753479378588,132.31642150878906,34.661113284996816,True,False
520,901499844,0.0,1.0,160.04764563724817,160.04764563724817,160.04764563724817,132.31642150878906,27.731224128459104,True,False
520,902243461,0.0,1.0,159.95442836481473,159.95442836481473,159.95442836481473,130.80474853515625,29.14967982965848,True,False
520,902987078,0.0,1.0,159.8612110923813,159.8612110923813,159.8612110923813,130.80474853515625,29.056462557225046,True,False
520,951493539,0.0,1.0,153.78060554619066,153.78060554619066,153.78060554619066,128.7255401611328,25.055065385057844,True,False
521,0,0.0,1.0,273.0566101074219,273.0566101074219,273.0566101074219,142.2293701171875,130.82723999023438,True,False
521,3293389,0.0,1.0,272.643762031491,272.643762031491,272.643762031491,142.2293701171875,130.4143919143035,True,False
521,6586778,0.0,1.0,272.23091395556014,272.23091395556014,272.23091395556014,142.2293701171875,130.00154383837264,True,False
521,62611797,0.0,1.0,265.20780752667883,265.20780752667883,265.20780752667883,138.46737670898438,126.74043081769446,True,False
521,118636815,0.0,1.0,258.18470109779753,258.18470109779753,258.18470109779753,138.46737670898438,119.71732438881315,True,False
521,169535846,0.0,1.0,251.80417110068643,251.80417110068643,251.80417110068643,137.09552001953125,114.70865108115518,True,False
521,220434878,0.0,1.0,245.42364110357533,245.42364110357533,245.42364110357533,141.0373077392578,104.38633336431752,True,False
521,225560865,0.0,1.0,244.78106467162547,244.78106467162547,244.78106467162547,141.0373077392578,103.74375693236766,True,False
521,230686853,0.0,1.0,244.1384882396756,244.1384882396756,244.1384882396756,141.5878448486328,102.5506433910428,True,False
521,286711872,0.0,1.0,237.1153818107943,237.1153818107943,237.1153818107943,141.5878448486328,95.52753696216149,True,False
521,342736890,0.0,1.0,230.092275381913,230.092275381913,230.092275381913,142.67367553710938,87.41859984480362,True,False
521,395096712,0.0,1.0,223.5286256655083,223.5286256655083,223.5286256655083,142.67367553710938,80.85495012839891,True,False
521,447456533,0.0,1.0,216.96497594910358,216.96497594910358,216.96497594910358,145.23208618164062,71.73288976746295,True,False
521,451121730,0.0,1.0,216.50551923662695,216.50551923662695,216.50551923662695,145.23208618164062,71.27343305498633,True,False
521,454786928,0.0,1.0,216.04606252415036,216.04606252415036,216.04606252415036,145.23208618164062,70.81397634250973,True,False
521,510811946,0.0,1.0,209.0229560950894,209.0229560950894,209.0229560950894,144.3026123046875,64.7203437904019,True,False
521,566836965,0.0,1.0,201.99984966602844,201.99984966602844,201.99984966602844,144.3026123046875,57.69723736134094,True,False
521,620657577,0.0,1.0,195.25308022960218,195.25308022960218,195.25308022960218,140.24159240722656,55.011487822375614,True,False
521,674478189,0.0,1.0,188.50631079317589,188.50631079317589,188.50631079317589,140.24159240722656,48.26471838594932,True,False
521,676682596,0.0,1.0,188.22997380072084,188.22997380072084,188.22997380072084,135.11814880371094,53.111824997009904,True,False
521,678887003,0.0,1.0,187.95363680826583,187.95363680826583,187.95363680826583,135.11814880371094,52.83548800455489,True,False
521,734912021,0.0,1.0,180.93053037929468,180.93053037929468,180.93053037929468,133.5413055419922,47.38922483730249,True,False
521,790937040,0.0,1.0,173.90742395032356,173.90742395032356,173.90742395032356,133.5413055419922,40.366118408331374,True,False
521,846218442,0.0,1.0,166.97753479378588,166.97753479378588,166.97753479378588,132.31642150878906,34.661113284996816,True,False
521,901499844,0.0,1.0,160.04764563724817,160.04764563724817,160.04764563724817,132.31642150878906,27.731224128459104,True,False
521,902243461,0.0,1.0,159.95442836481473,159.95442836481473,159.95442836481473,130.80474853515625,29.14967982965848,True,False
521,902987078,0.0,1.0,159.8612110923813,159.8612110923813,159.8612110923813,130.80474853515625,29.056462557225046,True,False
521,951493539,0.0,1.0,153.78060554619066,153.78060554619066,153.78060554619066,128.7255401611328,25.055065385057844,True,False
521,1000000000,0.0,1.0,147.7,147.7,147.7,128.7255401611328,18.974459838867176,True,False
521,56396490,0.0,1.0,265.9869373138666,265.9869373138666,265.9869373138666,138.46737670898438,127.5195606048822,True,False
521,112792980,0.0,1.0,258.9172645203112,258.9172645203112,258.9172645203112,138.46737670898438,120.44988781132685,True,False
521,164029494,0.0,1.0,252.49442873030648,252.49442873030648,252.49442873030648,137.09552001953125,115.39890871077523,True,False
521,215266009,0.0,1.0,246.07159294030174,246.07159294030174,246.07159294030174,141.0373077392578,105.03428520104393,True,False
521,220425984,0.0,1.0,245.4247559365703,245.4247559365703,245.4247559365703,141.0373077392578,104.3874481973125,True,False
521,225585960,0.0,1.0,244.7779189328389,244.7779189328389,244.7779189328389,141.5878448486328,103.19007408420609,True,False
521,281982449,0.0,1.0,237.70824613928357,237.70824613928357,237.70824613928357,141.5878448486328,96.12040129065076,True,False
521,338378939,0.0,1.0,230.63857334572828,230.63857334572828,230.63857334572828,142.67367553710938,87.9648978086189,True,False
521,391085930,0.0,1.0,224.03140367003627,224.03140367003627,224.03140367003627,142.67367553710938,81.3577281329269,True,False
521,443792921,0.0,1.0,217.42423399434426,217.42423399434426,217.42423399434426,145.23208618164062,72.19214781270364,True,False
521,447482420,0.0,1.0,216.96173087648094,216.96173087648094,216.96173087648094,145.23208618164062,71.72964469484032,True,False
521,451171919,0.0,1.0,216.49922775861762,216.49922775861762,216.49922775861762,145.23208618164062,71.267141576977,True,False
521,507568409,0.0,1.0,209.42955496488145,209.42955496488145,209.42955496488145,144.3026123046875,65.12694266019395,True,False
521,563964899,0.0,1.0,202.35988217114527,202.35988217114527,202.35988217114527,144.3026123046875,58.05726986645777,True,False
521,618142365,0.0,1.0,195.56837860903326,195.56837860903326,195.56837860903326,140.24159240722656,55.3267862018067,True,False
521,672319832,0.0,1.0,188.77687504692122,188.77687504692122,188.77687504692122,140.24159240722656,48.53528263969466,True,False
521,674538855,0.0,1.0,188.49870581547793,188.49870581547793,188.49870581547793,135.11814880371094,53.380557011766996,True,False
521,676757879,0.0,1.0,188.22053658403465,188.22053658403465,188.22053658403465,135.11814880371094,53.10238778032371,True,False
521,733154368,0.0,1.0,181.15086379038888,181.15086379038888,181.15086379038888,133.5413055419922,47.609558248396695,True,False
521,789550858,0.0,1.0,174.08119099674315,174.08119099674315,174.08119099674315,133.5413055419922,40.53988545475096,True,False
521,845198801,0.0,1.0,167.10535354812066,167.10535354812066,167.10535354812066,132.31642150878906,34.7889320393316,True,False
521,900846744,0.0,1.0,160.12951609949818,160.12951609949818,160.12951609949818,132.31642150878906,27.813094590709113,True,False
521,901595291,0.0,1.0,160.03568075447492,160.03568075447492,160.03568075447492,130.80474853515625,29.230932219318674,True,False
521,902343838,0.0,1.0,159.94184540945167,159.94184540945167,159.94184540945167,130.80474853515625,29.137096874295423,True,False
521,951171919,0.0,1.0,153.82092270472583,153.82092270472583,153.82092270472583,128.7255401611328,25.09538254359302,True,False
522,0,0.0,1.0,273.0566101074219,273.0566101074219,273.0566101074219,142.2293701171875,130.82723999023438,True,False
522,56396490,0.0,1.0,265.9869373138666,265.9869373138666,265.9869373138666,138.46737670898438,127.5195606048822,True,False
522,112792980,0.0,1.0,258.9172645203112,258.9172645203112,258.9172645203112,138.46737670898438,120.44988781132685,True,False
522,164029494,0.0,1.0,252.49442873030648,252.49442873030648,252.49442873030648,137.09552001953125,115.39890871077523,True,False
522,215266009,0.0,1.0,246.07159294030174,246.07159294030174,246.07159294030174,141.0373077392578,105.03428520104393,True,False
522,220425984,0.0,1.0,245.4247559365703,245.4247559365703,245.4247559365703,141.0373077392578,104.3874481973125,True,False
522,225585960,0.0,1.0,244.7779189328389,244.7779189328389,244.7779189328389,141.5878448486328,103.19007408420609,True,False
522,281982449,0.0,1.0,237.70824613928357,237.70824613928357,237.70824613928357,141.5878448486328,96.12040129065076,True,False
522,338378939,0.0,1.0,230.63857334572828,230.63857334572828,230.63857334572828,142.67367553710938,87.9648978086189,True,False
522,391085930,0.0,1.0,224.03140367003627,224.03140367003627,224.03140367003627,142.67367553710938,81.3577281329269,True,False
522,443792921,0.0,1.0,217.42423399434426,217.42423399434426,217.42423399434426,145.23208618164062,72.19214781270364,True,False
522,447482420,0.0,1.0,216.96173087648094,216.96173087648094,216.96173087648094,145.23208618164062,71.72964469484032,True,False
522,451171919,0.0,1.0,216.49922775861762,216.49922775861762,216.49922775861762,145.23208618164062,71.267141576977,True,False
522,507568409,0.0,1.0,209.42955496488145,209.42955496488145,209.42955496488145,144.3026123046875,65.12694266019395,True,False
522,563964899,0.0,1.0,202.35988217114527,202.35988217114527,202.35988217114527,144.3026123046875,58.05726986645777,True,False
522,618142365,0.0,1.0,195.56837860903326,195.56837860903326,195.56837860903326,140.24159240722656,55.3267862018067,True,False
522,672319832,0.0,1.0,188.77687504692122,188.77687504692122,188.77687504692122,140.24159240722656,48.53528263969466,True,False
522,674538855,0.0,1.0,188.49870581547793,188.49870581547793,188.49870581547793,135.11814880371094,53.380557011766996,True,False
522,676757879,0.0,1.0,188.22053658403465,188.22053658403465,188.22053658403465,135.11814880371094,53.10238778032371,True,False
522,733154368,0.0,1.0,181.15086379038888,181.15086379038888,181.15086379038888,133.5413055419922,47.609558248396695,True,False
522,789550858,0.0,1.0,174.08119099674315,174.08119099674315,174.08119099674315,133.5413055419922,40.53988545475096,True,False
522,845198801,0.0,1.0,167.10535354812066,167.10535354812066,167.10535354812066,132.31642150878906,34.7889320393316,True,False
522,900846744,0.0,1.0,160.12951609949818,160.12951609949818,160.12951609949818,132.31642150878906,27.813094590709113,True,False
522,901595291,0.0,1.0,160.03568075447492,160.03568075447492,160.03568075447492,130.80474853515625,29.230932219318674,True,False
522,902343838,0.0,1.0,159.94184540945167,159.94184540945167,159.94184540945167,130.80474853515625,29.137096874295423,True,False
522,951171919,0.0,1.0,153.82092270472583,153.82092270472583,153.82092270472583,128.7255401611328,25.09538254359302,True,False
522,1000000000,0.0,1.0,147.7,147.7,147.7,128.7255401611328,18.974459838867176,True,False
522,29883574,0.0,1.0,269.3105066234116,269.3105066234116,269.3105066234116,138.46737670898438,130.8431299144272,True,False
522,59767147,0.0,1.0,265.5644031394013,265.5644031394013,265.5644031394013,138.46737670898438,127.09702643041692,True,False
522,114065922,0.0,1.0,258.7576927769151,258.7576927769151,258.7576927769151,137.09552001953125,121.66217275738387,True,False
522,168364697,0.0,1.0,251.9509824144289,251.9509824144289,251.9509824144289,141.0373077392578,110.91367467517108,True,False
522,173833069,0.0,1.0,251.2654858087029,251.2654858087029,251.2654858087029,141.0373077392578,110.22817806944508,True,False
522,179301442,0.0,1.0,250.5799892029769,250.5799892029769,250.5799892029769,141.5878448486328,108.99214435434408,True,False
522,239068589,0.0,1.0,243.08778223495634,243.08778223495634,243.08778223495634,141.5878448486328,101.49993738632352,True,False
522,298835736,0.0,1.0,235.59557526693575,235.59557526693575,235.59557526693575,142.67367553710938,92.92189972982638,True,False
522,354692873,0.0,1.0,228.5935139084053,228.5935139084053,228.5935139084053,142.67367553710938,85.91983837129592,True,False
522,410550010,0.0,1.0,221.59145254987484,221.59145254987484,221.59145254987484,145.23208618164062,76.35936636823422,True,False
522,414460020,0.0,1.0,221.10130694038475,221.10130694038475,221.10130694038475,145.23208618164062,75.86922075874412,True,False
522,418370030,0.0,1.0,220.61116133089462,220.61116133089462,220.61116133089462,145.23208618164062,75.37907514925399,True,False
522,478137178,0.0,1.0,213.11895436268242,213.11895436268242,213.11895436268242,144.3026123046875,68.81634205799492,True,False
522,537904325,0.0,1.0,205.62674739447021,205.62674739447021,205.62674739447021,144.3026123046875,61.324135089782715,True,False
522,595319824,0.0,1.0,198.4293350391189,198.4293350391189,198.4293350391189,140.24159240722656,58.18774263189235,True,False
522,652735323,0.0,1.0,191.23192268376764,191.23192268376764,191.23192268376764,140.24159240722656,50.99033027654107,True,False
522,655086971,0.0,1.0,190.93712807109836,190.93712807109836,190.93712807109836,135.11814880371094,55.81897926738742,True,False
522,657438619,0.0,1.0,190.6423334584291,190.6423334584291,190.6423334584291,135.11814880371094,55.52418465471817,True,False
522,717205766,0.0,1.0,183.1501264903127,183.1501264903127,183.1501264903127,133.5413055419922,49.6088209483205,True,False
522,776972914,0.0,1.0,175.65791952219632,175.65791952219632,175.65791952219632,133.5413055419922,42.116613980204136,True,False
522,835946775,0.0,1.0,168.26515616992833,168.26515616992833,168.26515616992833,132.31642150878906,35.94873466113927,True,False
522,894920636,0.0,1.0,160.8723928176604,160.8723928176604,160.8723928176604,132.31642150878906,28.555971308871335,True,False
522,895713922,0.0,1.0,160.77294920181197,160.77294920181197,160.77294920181197,130.80474853515625,29.96820066665572,True,False
522,896507208,0.0,1.0,160.67350558596354,160.67350558596354,160.67350558596354,130.80474853515625,29.86875705080729,True,False
522,948253604,0.0,1.0,154.18675279298176,154.18675279298176,154.18675279298176,128.7255401611328,25.46121263184895,True,False
523,0,0.0,1.0,273.0566101074219,273.0566101074219,273.0566101074219,138.46737670898438,134.5892333984375,True,False
523,29883574,0.0,1.0,269.3105066234116,269.3105066234116,269.3105066234116,138.46737670898438,130.8431299144272,True,False
523,59767147,0.0,1.0,265.5644031394013,265.5644031394013,265.5644031394013,138.46737670898438,127.09702643041692,True,False
523,114065922,0.0,1.0,258.7576927769151,258.7576927769151,258.7576927769151,137.09552001953125,121.66217275738387,True,False
